Date,Year,Month,WaterYear,TWtrTriquet_north_sgrassQ_level,TWtrTriquet_north_sgrassQ_flags,TWtrTriquet_north_sgrassUNESCO_Q_level,TWtrTriquet_north_sgrass,TWtrTriquet_north_sgrassMed,TWtrTriquet_north_sgrassAvg,TWtrTriquet_north_sgrassMin,TWtrTriquet_north_sgrassMax
2022-12-24,2022,Dec,2022-2023,1,,2,6.166,5.655,5.78360416666667,5.45,6.166
2022-12-25,2022,Dec,2022-2023,1,,2,6.978,7.079,7.07225,6.21683333333333,7.381
2022-12-26,2022,Dec,2022-2023,1,,2,7.28,7.179,7.16983333333333,6.877,7.381
2022-12-27,2022,Dec,2022-2023,1,,2,6.877,7.17483333333333,7.05507291666667,6.573,7.28
2022-12-28,2022,Dec,2022-2023,1,,2,6.674,6.88120833333333,6.84915625,6.471,7.079
2022-12-29,2022,Dec,2022-2023,1,,2,6.674,6.674,6.7225,6.573,6.978
2022-12-30,2022,Dec,2022-2023,1,,2,6.573,6.674,6.69617708333334,6.573,6.877
2022-12-31,2022,Dec,2022-2023,1,,2,7.079,6.88120833333333,6.87554166666667,6.471,7.179
2023-01-01,2023,Jan,2022-2023,1,,2,7.079,6.877,6.92297916666667,6.674,7.179
2023-01-02,2023,Jan,2022-2023,1,,2,6.978,7.079,7.07163541666667,6.978,7.079
2023-01-03,2023,Jan,2022-2023,1,,2,6.978,6.98641666666667,7.026375,6.978,7.179
2023-01-04,2023,Jan,2022-2023,1,,2,6.877,6.877,6.85032291666667,6.674,6.978
2023-01-05,2023,Jan,2022-2023,1,,2,6.775,6.674,6.70879166666667,6.573,6.877
2023-01-06,2023,Jan,2022-2023,1,,2,6.978,6.9275,6.85971875,6.674,6.978
2023-01-07,2023,Jan,2022-2023,1,,2,7.079,7.12483333333333,7.12796875,6.978,7.28
2023-01-08,2023,Jan,2022-2023,1,,2,6.877,6.978,6.96116666666667,6.877,7.079
2023-01-09,2023,Jan,2022-2023,1,,2,6.877,6.877,6.88102083333333,6.775,6.978
2023-01-10,2023,Jan,2022-2023,1,,2,6.877,6.877,6.90852083333333,6.775,6.978
2023-01-11,2023,Jan,2022-2023,1,,2,6.775,6.877,6.85033333333333,6.674,7.079
2023-01-12,2023,Jan,2022-2023,1,,2,6.978,6.93170833333333,6.94821875,6.775,7.179
2023-01-13,2023,Jan,2022-2023,1,,2,6.978,6.98641666666667,7.02429166666667,6.978,7.079
2023-01-14,2023,Jan,2022-2023,1,,2,7.079,6.978,7.01061458333333,6.978,7.079
2023-01-15,2023,Jan,2022-2023,1,,2,6.978,7.04954166666667,7.03796875,6.978,7.079
2023-01-16,2023,Jan,2022-2023,1,,2,6.978,6.978,6.95485416666667,6.877,6.978
2023-01-17,2023,Jan,2022-2023,1,,2,6.978,6.978,6.965375,6.877,6.978
2023-01-18,2023,Jan,2022-2023,1,,2,7.179,7.079,7.18782291666667,6.978,7.582
2023-01-19,2023,Jan,2022-2023,1,,2,7.28,6.978,7.05446875,6.877,7.381
2023-01-20,2023,Jan,2022-2023,1,,2,7.28,7.0285,7.04722916666667,6.877,7.28
2023-01-21,2023,Jan,2022-2023,1,,2,7.782,7.431,7.4423125,7.179,7.782
2023-01-22,2023,Jan,2022-2023,1,,2,7.28,7.2295,7.32277083333333,6.978,7.782
2023-01-23,2023,Jan,2022-2023,1,,2,7.179,7.079,7.13228125,6.978,7.381
2023-01-24,2023,Jan,2022-2023,1,,2,7.882,7.74033333333333,7.65340625,7.179,7.983
2023-01-25,2023,Jan,2022-2023,1,,2,7.682,7.832,7.73395833333333,7.28,7.983
2023-01-26,2023,Jan,2022-2023,1,,2,7.682,7.67783333333333,7.6150625,7.481,7.682
2023-01-27,2023,Jan,2022-2023,1,,2,7.481,7.58616666666667,7.59405208333333,7.179,7.882
2023-01-28,2023,Jan,2022-2023,1,,2,6.775,7.15016666666667,7.25758333333333,6.674,7.782
2023-01-29,2023,Jan,2022-2023,1,,2,6.674,6.8005,6.82628125,5.86,7.582
2023-01-30,2023,Jan,2022-2023,1,,2,6.877,6.7245,6.62738541666667,6.268,6.877
2023-01-31,2023,Jan,2022-2023,1,,2,6.674,6.76658333333333,6.73719791666667,6.674,6.877
2023-02-01,2023,Feb,2022-2023,1,,2,7.179,7.079,7.01423958333333,6.674,7.179
2023-02-02,2023,Feb,2022-2023,1,,2,7.179,7.08316666666667,7.105875,6.978,7.179
2023-02-03,2023,Feb,2022-2023,1,,2,7.28,7.28,7.28315625,7.179,7.381
2023-02-04,2023,Feb,2022-2023,1,,2,7.079,7.079,7.11453125,7.079,7.28
2023-02-05,2023,Feb,2022-2023,1,,2,7.28,7.179,7.18969791666667,7.079,7.28
2023-02-06,2023,Feb,2022-2023,1,,2,7.782,7.33470833333333,7.440125,7.179,7.782
2023-02-07,2023,Feb,2022-2023,1,,2,7.882,7.782,7.80179166666667,7.682,7.882
2023-02-08,2023,Feb,2022-2023,1,,2,7.682,7.78616666666667,7.80491666666667,7.682,7.882
2023-02-09,2023,Feb,2022-2023,1,,2,7.582,7.481,7.5283125,7.481,7.682
2023-02-10,2023,Feb,2022-2023,1,,2,7.983,7.9325,7.90923958333333,7.582,8.082
2023-02-11,2023,Feb,2022-2023,1,,2,7.882,7.90725,7.87301041666667,7.481,8.082
2023-02-12,2023,Feb,2022-2023,1,,2,8.082,7.782,7.8361875,7.582,8.082
2023-02-13,2023,Feb,2022-2023,1,,2,7.882,8.011875,8.01572916666667,7.882,8.082
2023-02-14,2023,Feb,2022-2023,1,,2,7.682,7.882,7.89485416666667,7.682,7.983
2023-02-15,2023,Feb,2022-2023,1,,2,7.381,7.381,7.44053125,7.28,7.682
2023-02-16,2023,Feb,2022-2023,1,,2,7.682,7.682,7.66201041666666,7.381,7.782
2023-02-17,2023,Feb,2022-2023,1,,2,7.582,7.582,7.572375,7.481,7.682
2023-02-18,2023,Feb,2022-2023,1,,2,7.582,7.582,7.55460416666666,7.381,7.782
2023-02-19,2023,Feb,2022-2023,1,,2,7.582,7.582,7.61947916666666,7.481,7.682
2023-02-20,2023,Feb,2022-2023,1,,2,7.682,7.582,7.59122916666666,7.481,7.682
2023-02-21,2023,Feb,2022-2023,1,,2,6.471,7.57779166666667,7.37361458333333,6.37,7.782
2023-02-22,2023,Feb,2022-2023,1,,2,5.86,6.17875,6.15319791666667,5.86,6.573
2023-02-23,2023,Feb,2022-2023,1,,2,6.064,5.88966666666667,5.91922916666667,5.552,6.37
2023-02-24,2023,Feb,2022-2023,1,,2,5.962,6.0215,6.05441666666667,5.757,6.268
2023-02-25,2023,Feb,2022-2023,1,,2,6.064,6.16175,6.10325,5.655,6.268
2023-02-26,2023,Feb,2022-2023,1,,2,6.268,6.37,6.34622916666667,5.86,6.573
2023-02-27,2023,Feb,2022-2023,1,,2,6.268,6.37,6.40358333333334,6.268,6.471
2023-02-28,2023,Feb,2022-2023,1,,2,6.37,6.32325,6.32608333333333,6.166,6.573
2023-03-01,2023,Mar,2022-2023,1,,2,6.064,6.268,6.2414375,6.064,6.37
2023-03-02,2023,Mar,2022-2023,1,,2,6.471,6.4205,6.35673958333333,5.962,6.674
2023-03-03,2023,Mar,2022-2023,1,,2,6.573,6.573,6.53370833333334,6.37,6.674
2023-03-04,2023,Mar,2022-2023,1,,2,6.268,6.37,6.42561458333333,6.166,6.775
2023-03-05,2023,Mar,2022-2023,1,,2,5.86,6.06825,6.11925,5.86,6.268
2023-03-06,2023,Mar,2022-2023,1,,2,5.962,5.962,5.9843125,5.86,6.166
2023-03-07,2023,Mar,2022-2023,1,,2,5.86,5.86,5.86502083333333,5.655,6.064
2023-03-08,2023,Mar,2022-2023,1,,2,5.962,5.86,5.83527083333334,5.655,5.962
2023-03-09,2023,Mar,2022-2023,1,,2,5.962,5.86,5.86179166666667,5.552,6.064
2023-03-10,2023,Mar,2022-2023,1,,2,5.962,5.95775,5.89591666666667,5.757,5.962
2023-03-11,2023,Mar,2022-2023,1,,2,5.86,5.962,5.9673125,5.86,6.064
2023-03-12,2023,Mar,2022-2023,1,,2,5.757,5.86,5.86090625,5.552,5.962
2023-03-13,2023,Mar,2022-2023,1,,2,5.757,5.86,5.88329166666667,5.757,5.962
2023-03-14,2023,Mar,2022-2023,1,,2,5.86,5.86,5.86955208333333,5.77416666666667,5.962
2023-03-15,2023,Mar,2022-2023,1,,2,5.962,5.962,5.98429166666667,5.757,6.166
2023-03-16,2023,Mar,2022-2023,1,,2,6.064,6.05975,6.00766666666667,5.757,6.166
2023-03-17,2023,Mar,2022-2023,1,,2,6.064,6.064,6.083125,5.86,6.268
2023-03-18,2023,Mar,2022-2023,1,,2,6.268,6.166,6.183,6.064,6.37
2023-03-19,2023,Mar,2022-2023,1,,2,6.37,6.268,6.3030625,6.166,6.37
2023-03-20,2023,Mar,2022-2023,1,,2,6.573,6.37,6.40782291666667,6.268,6.573
2023-03-21,2023,Mar,2022-2023,1,,2,6.573,6.52625,6.549375,6.37,6.775
2023-03-22,2023,Mar,2022-2023,1,,2,6.674,6.674,6.65401041666667,6.573,6.775
2023-03-23,2023,Mar,2022-2023,1,,2,6.674,6.66979166666667,6.6424375,6.573,6.775
2023-03-24,2023,Mar,2022-2023,1,,2,6.471,6.66979166666667,6.62965625,6.37,6.877
2023-03-25,2023,Mar,2022-2023,1,,2,6.877,6.68241666666667,6.72445833333334,6.37,7.28
2023-03-26,2023,Mar,2022-2023,1,,2,6.674,6.877,6.84296875,6.573,6.978
2023-03-27,2023,Mar,2022-2023,1,,2,6.978,6.83025,6.829125,6.573,7.179
2023-03-28,2023,Mar,2022-2023,1,,2,7.28,7.02429166666667,7.020625,6.775,7.28
2023-03-29,2023,Mar,2022-2023,1,,2,7.28,7.27579166666667,7.20447916666667,6.978,7.381
2023-03-30,2023,Mar,2022-2023,1,,2,7.179,7.179,7.18642708333334,7.079,7.381
2023-03-31,2023,Mar,2022-2023,1,,2,6.978,7.079,7.08521875,6.978,7.179
2023-04-01,2023,Apr,2022-2023,1,,2,7.179,6.978,6.99055208333333,6.877,7.179
2023-04-02,2023,Apr,2022-2023,1,,2,7.179,7.179,7.16883333333333,6.978,7.381
2023-04-03,2023,Apr,2022-2023,1,,2,7.179,7.179,7.17922916666667,7.079,7.28
2023-04-04,2023,Apr,2022-2023,1,,2,7.179,7.18320833333333,7.2213125,7.079,7.481
2023-04-05,2023,Apr,2022-2023,1,,2,7.179,7.25054166666667,7.23160416666667,7.179,7.28
2023-04-06,2023,Apr,2022-2023,1,,2,7.28,7.179,7.20109375,7.179,7.28
2023-04-07,2023,Apr,2022-2023,1,,2,7.28,7.28,7.23791666666667,7.179,7.28
2023-04-08,2023,Apr,2022-2023,1,,2,7.582,7.3305,7.367,7.28,7.582
2023-04-09,2023,Apr,2022-2023,1,,2,7.481,7.582,7.56621875,7.481,7.582
2023-04-10,2023,Apr,2022-2023,1,,2,7.481,7.481,7.48952083333333,7.381,7.582
2023-04-11,2023,Apr,2022-2023,1,,2,7.682,7.582,7.55026041666666,7.28,7.983
2023-04-12,2023,Apr,2022-2023,1,,2,7.882,7.58616666666667,7.63191666666667,7.381,7.882
2023-04-13,2023,Apr,2022-2023,1,,2,7.782,7.682,7.69345833333333,7.582,7.84866666666667
2023-04-14,2023,Apr,2022-2023,1,,2,7.682,7.682,7.68304166666666,7.582,7.782
2023-04-15,2023,Apr,2022-2023,1,,2,7.582,7.582,7.5913125,7.481,7.682
2023-04-16,2023,Apr,2022-2023,1,,2,7.582,7.582,7.56927083333333,7.481,7.682
2023-04-17,2023,Apr,2022-2023,1,,2,7.582,7.52729166666667,7.516875,7.381,7.582
2023-04-18,2023,Apr,2022-2023,1,,2,7.582,7.582,7.58164583333333,7.381,7.782
2023-04-19,2023,Apr,2022-2023,1,,2,7.682,7.657,7.66845833333333,7.582,7.782
2023-04-20,2023,Apr,2022-2023,1,,2,7.682,7.682,7.65075,7.582,7.682
2023-04-21,2023,Apr,2022-2023,1,,2,7.782,7.682,7.65383333333333,7.481,7.782
2023-04-22,2023,Apr,2022-2023,1,,2,7.882,7.782,7.78929166666667,7.782,7.882
2023-04-23,2023,Apr,2022-2023,1,,2,7.782,7.782,7.785125,7.782,7.882
2023-04-24,2023,Apr,2022-2023,1,,2,7.983,7.882,7.87605208333334,7.782,7.983
2023-04-25,2023,Apr,2022-2023,1,,2,7.983,7.983,7.96195833333334,7.882,7.983
2023-04-26,2023,Apr,2022-2023,1,,2,8.182,7.987125,8.07417708333333,7.983,8.581
2023-04-27,2023,Apr,2022-2023,1,,2,8.581,8.21116666666667,8.29005208333333,8.082,9.077
2023-04-28,2023,Apr,2022-2023,1,,2,8.282,8.182,8.23090625,8.082,8.54783333333333
2023-04-29,2023,Apr,2022-2023,1,,2,9.176,8.48929166666667,8.69589583333333,8.082,10.259
2023-04-30,2023,Apr,2022-2023,1,,2,9.571,9.426625,9.38963541666667,8.879,10.161
2023-05-01,2023,May,2022-2023,1,,2,8.779,9.081125,9.11589583333333,8.779,9.669
2023-05-02,2023,May,2022-2023,1,,2,9.077,9.18425,9.17875,8.68,9.571
2023-05-03,2023,May,2022-2023,1,,2,9.176,9.270875,9.34336458333333,8.978,10.161
2023-05-04,2023,May,2022-2023,1,,2,8.978,9.176,9.27033333333333,8.978,10.161
2023-05-05,2023,May,2022-2023,1,,2,9.077,9.09345833333333,9.16855208333333,8.978,9.669
2023-05-06,2023,May,2022-2023,1,,2,8.978,9.081125,9.10273958333333,8.879,9.373
2023-05-07,2023,May,2022-2023,1,,2,9.176,9.081125,9.16335416666666,8.879,10.063
2023-05-08,2023,May,2022-2023,1,,2,9.373,9.410125,9.41440625,9.077,9.965
2023-05-09,2023,May,2022-2023,1,,2,9.669,9.27908333333333,9.35585416666667,8.978,9.965
2023-05-10,2023,May,2022-2023,1,,2,9.472,9.50495833333333,9.50071875,8.978,9.866
2023-05-11,2023,May,2022-2023,1,,2,9.571,9.377125,9.39290625,9.176,9.669
2023-05-12,2023,May,2022-2023,1,,2,9.768,9.56275,9.57461458333333,9.176,10.161
2023-05-13,2023,May,2022-2023,1,,2,10.063,9.866,9.92015625,9.571,10.651
2023-05-14,2023,May,2022-2023,1,,2,10.748,10.7888333333333,10.8570520833333,10.0956666666667,11.431
2023-05-15,2023,May,2022-2023,1,,2,10.651,10.78475,10.8609479166667,10.357,12.11
2023-05-16,2023,May,2022-2023,1,,2,10.651,11.2562916666667,11.2881875,10.553,12.594
2023-05-17,2023,May,2022-2023,1,,2,10.063,11.07775,11.0221041666667,10.063,11.819
2023-05-18,2023,May,2022-2023,1,,2,10.259,11.159,11.2107083333333,10.0793333333333,12.11
2023-05-19,2023,May,2022-2023,1,,2,12.207,11.45525,11.4275833333333,10.161,12.401
2023-05-20,2023,May,2022-2023,1,,2,10.748,11.0574583333333,11.00309375,10.259,12.207
2023-05-21,2023,May,2022-2023,1,,2,9.866,10.4795,10.553375,9.866,11.722
2023-05-22,2023,May,2022-2023,1,,2,9.669,9.936,10.03140625,9.373,10.944
2023-05-23,2023,May,2022-2023,1,,2,9.768,9.71029166666667,9.77444791666666,9.275,11.139
2023-05-24,2023,May,2022-2023,1,,2,9.965,9.98516666666667,10.0111145833333,9.373,10.944
2023-05-25,2023,May,2022-2023,1,,2,9.965,10.112,10.1007083333333,9.275,11.722
2023-05-26,2023,May,2022-2023,1,,2,10.553,10.5121666666667,10.4344375,9.866,10.748
2023-05-27,2023,May,2022-2023,1,,2,10.063,9.96475,10.0003125,9.669,10.5203333333333
2023-05-28,2023,May,2022-2023,1,,2,10.944,9.82929166666667,9.86438541666666,9.373,10.944
2023-05-29,2023,May,2022-2023,1,,2,10.944,10.1528333333333,10.225625,9.571,11.334
2023-05-30,2023,May,2022-2023,1,,2,10.944,10.414125,10.4297708333333,9.571,11.528
2023-05-31,2023,May,2022-2023,1,,2,11.722,11.0450833333333,11.0082916666667,10.161,11.722
2023-06-01,2023,Jun,2022-2023,1,,2,11.722,11.23625,11.2948125,10.748,11.819
2023-06-02,2023,Jun,2022-2023,1,,2,11.722,11.4997083333333,11.5420416666667,11.139,11.916
2023-06-03,2023,Jun,2022-2023,1,,2,11.431,11.722,11.71896875,11.334,12.11
2023-06-04,2023,Jun,2022-2023,1,,2,11.528,11.60075,11.6441979166667,11.334,12.013
2023-06-05,2023,Jun,2022-2023,1,,2,11.722,11.709875,11.7521458333333,11.139,12.69
2023-06-06,2023,Jun,2022-2023,1,,2,11.625,11.89175,11.91290625,11.431,12.594
2023-06-07,2023,Jun,2022-2023,1,,2,12.013,11.7260416666667,11.7358958333333,10.651,12.883
2023-06-08,2023,Jun,2022-2023,1,,2,12.304,11.98875,12.0258854166667,11.334,12.883
2023-06-09,2023,Jun,2022-2023,1,,2,12.013,12.2110416666667,12.31246875,11.722,13.076
2023-06-10,2023,Jun,2022-2023,1,,2,12.304,11.84325,11.86446875,11.431,12.304
2023-06-11,2023,Jun,2022-2023,1,,2,11.236,11.26875,11.2144375,10.455,12.1423333333333
2023-06-12,2023,Jun,2022-2023,1,,2,11.041,10.9802916666667,10.90853125,10.063,11.625
2023-06-13,2023,Jun,2022-2023,1,,2,10.259,10.846,10.7517291666667,9.866,11.625
2023-06-14,2023,Jun,2022-2023,1,,2,9.768,9.89908333333333,10.1178020833333,9.472,11.236
2023-06-15,2023,Jun,2022-2023,1,,2,9.866,9.86625,9.89783333333333,9.472,10.846
2023-06-16,2023,Jun,2022-2023,1,,2,9.669,9.866,9.84782291666667,9.669,10.063
2023-06-17,2023,Jun,2022-2023,1,,2,9.768,9.89075,9.83046875,9.571,9.965
2023-06-18,2023,Jun,2022-2023,1,,2,9.965,9.866,9.99080208333333,9.768,10.944
2023-06-19,2023,Jun,2022-2023,1,,2,10.259,10.2549166666667,10.280125,9.866,11.041
2023-06-20,2023,Jun,2022-2023,1,,2,10.357,10.4141666666667,10.5840416666667,10.161,11.334
2023-06-21,2023,Jun,2022-2023,1,,2,10.357,10.7561666666667,10.8170625,10.161,11.916
2023-06-22,2023,Jun,2022-2023,1,,2,10.553,10.8174166666667,10.825375,10.161,11.334
2023-06-23,2023,Jun,2022-2023,1,,2,10.455,10.8500416666667,10.75725,10.161,11.334
2023-06-24,2023,Jun,2022-2023,1,,2,10.651,11.0130416666667,11.0952708333333,10.259,12.11
2023-06-25,2023,Jun,2022-2023,1,,2,10.944,11.139,11.2141979166667,10.455,12.207
2023-06-26,2023,Jun,2022-2023,1,,2,11.625,11.2242916666667,11.2770520833333,10.357,12.401
2023-06-27,2023,Jun,2022-2023,1,,2,11.431,11.6088333333333,11.8421041666667,10.553,13.269
2023-06-28,2023,Jun,2022-2023,1,,2,12.69,12.7862083333333,12.6153645833333,10.846,13.75
2023-06-29,2023,Jun,2022-2023,1,,2,12.787,12.79075,12.84571875,11.722,13.75
2023-06-30,2023,Jun,2022-2023,1,,2,12.207,13.0840833333333,12.9793125,11.819,13.558
2023-07-01,2023,Jul,2022-2023,1,,2,12.207,12.9395416666667,12.7619791666667,11.334,13.461
2023-07-02,2023,Jul,2022-2023,1,,2,11.528,12.2595416666667,12.22934375,11.431,13.654
2023-07-03,2023,Jul,2022-2023,1,,2,11.041,11.8149583333333,11.7589270833333,10.846,12.787
2023-07-04,2023,Jul,2022-2023,1,,2,11.722,11.9402083333333,11.81946875,10.944,12.883
2023-07-05,2023,Jul,2022-2023,1,,2,11.431,11.8230416666667,11.8437604166667,10.553,12.69
2023-07-06,2023,Jul,2022-2023,1,,2,12.304,11.74625,11.7229479166667,11.139,12.304
2023-07-07,2023,Jul,2022-2023,1,,2,11.139,11.334,11.3435520833333,10.944,12.304
2023-07-08,2023,Jul,2022-2023,1,,2,11.041,11.223875,11.1009375,10.259,11.625
2023-07-09,2023,Jul,2022-2023,1,,2,11.431,11.195625,11.1690208333333,10.651,11.819
2023-07-10,2023,Jul,2022-2023,1,,2,11.625,11.378375,11.3798333333333,10.846,11.819
2023-07-11,2023,Jul,2022-2023,1,,2,11.916,11.3781666666667,11.4818854166667,10.846,12.401
2023-07-12,2023,Jul,2022-2023,1,,2,12.497,11.5966666666667,11.6368854166667,11.139,12.497
2023-07-13,2023,Jul,2022-2023,1,,2,13.365,11.7745416666667,11.964875,11.139,13.461
2023-07-14,2023,Jul,2022-2023,1,,2,12.883,12.2433333333333,12.1870625,11.041,13.349
2023-07-15,2023,Jul,2022-2023,1,,2,12.401,12.3564166666667,12.4171458333333,11.722,13.173
2023-07-16,2023,Jul,2022-2023,1,,2,12.401,12.6017916666667,12.6235416666667,11.819,13.461
2023-07-17,2023,Jul,2022-2023,1,,2,12.401,12.9879166666667,13.009375,12.11,14.421
2023-07-18,2023,Jul,2022-2023,1,,2,13.461,13.658,13.4358541666667,12.401,14.134
2023-07-19,2023,Jul,2022-2023,1,,2,13.654,13.73,13.72915625,11.916,14.709
2023-07-20,2023,Jul,2022-2023,1,,2,13.461,14.054,13.8693854166667,12.497,14.709
2023-07-21,2023,Jul,2022-2023,1,,2,14.421,14.2134583333333,14.2504375,12.594,15.951
2023-07-22,2023,Jul,2022-2023,1,,2,15.76,15.4849583333333,15.20959375,13.173,16.332
2023-07-23,2023,Jul,2022-2023,1,,2,15.951,15.489,15.3793229166667,13.654,16.332
2023-07-24,2023,Jul,2022-2023,1,,2,16.046,15.3500833333333,15.21903125,13.269,16.046
2023-07-25,2023,Jul,2022-2023,1,,2,16.046,15.9826666666667,15.7235208333333,14.038,16.332
2023-07-26,2023,Jul,2022-2023,1,,2,15.664,15.68,15.6562708333333,14.9,16.046
2023-07-27,2023,Jul,2022-2023,1,,2,14.23,15.4452916666667,15.5000416666667,14.23,16.332
2023-07-28,2023,Jul,2022-2023,1,,2,14.9,15.2147916666667,15.2073958333333,14.23,16.237
2023-07-29,2023,Jul,2022-2023,1,,2,14.421,15.3779166666667,15.51121875,13.846,16.903
2023-07-30,2023,Jul,2022-2023,1,,2,15.855,15.9309166666667,15.7102916666667,13.75,16.713
2023-07-31,2023,Jul,2022-2023,1,,2,15.282,16.046,15.8907395833333,14.613,16.618
2023-08-01,2023,Aug,2022-2023,1,,2,14.804,15.923,15.8201666666667,14.709,16.808
2023-08-02,2023,Aug,2022-2023,1,,2,14.804,15.3100416666667,15.2259791666667,13.558,16.237
2023-08-03,2023,Aug,2022-2023,1,,2,14.613,15.0238333333333,14.9175104166667,13.75,15.951
2023-08-04,2023,Aug,2022-2023,1,,2,15.664,14.9915416666667,14.9639479166667,13.461,16.141
2023-08-05,2023,Aug,2022-2023,1,,2,13.846,14.7165416666667,14.9919583333333,13.846,16.332
2023-08-06,2023,Aug,2022-2023,1,,2,15.282,14.649,14.652875,13.173,16.141
2023-08-07,2023,Aug,2022-2023,1,,2,16.237,15.644125,15.4089270833333,13.461,16.332
2023-08-08,2023,Aug,2022-2023,1,,2,16.237,16.427,16.4114166666667,15.951,16.713
2023-08-09,2023,Aug,2022-2023,1,"MV:7 of 24 missing:2 of 24 flagged",3,16.237,16.141,16.0814188453159,15.569,16.427
2023-08-10,2023,Aug,2022-2023,1,,2,16.141,15.8154583333333,15.7825625,15.187,16.221
2023-08-11,2023,Aug,2022-2023,1,,2,15.664,15.6600416666667,15.6533020833333,15.282,16.1251666666667
2023-08-12,2023,Aug,2022-2023,1,,2,15.951,15.855,15.8920104166667,15.68,16.237
2023-08-13,2023,Aug,2022-2023,1,,2,16.141,16.141,16.1275208333333,15.951,16.523
2023-08-14,2023,Aug,2022-2023,1,,2,15.378,15.947,15.9365729166667,15.378,16.808
2023-08-15,2023,Aug,2022-2023,1,,2,15.282,15.7320833333333,15.7547291666667,15.282,16.427
2023-08-16,2023,Aug,2022-2023,1,,2,14.9,15.3819583333333,15.367625,14.421,16.141
2023-08-17,2023,Aug,2022-2023,1,,2,13.846,15.1865833333333,15.0336458333333,13.365,15.855
2023-08-18,2023,Aug,2022-2023,1,,2,12.013,12.959625,13.05378125,12.013,14.804
2023-08-19,2023,Aug,2022-2023,1,,2,13.365,12.5899583333333,12.6377083333333,12.013,14.134
2023-08-20,2023,Aug,2022-2023,1,,2,12.98,12.7908333333333,12.73021875,11.916,13.461
2023-08-21,2023,Aug,2022-2023,1,,2,13.076,12.770875,12.7273541666667,12.304,13.076
2023-08-22,2023,Aug,2022-2023,1,,2,12.69,12.3080416666667,12.2509375,11.528,13.0116666666667
2023-08-23,2023,Aug,2022-2023,1,,2,12.69,12.497,12.4587916666667,11.625,12.787
2023-08-24,2023,Aug,2022-2023,1,,2,13.173,12.594,12.6389270833333,12.207,13.365
2023-08-25,2023,Aug,2022-2023,1,,2,13.076,13.072,13.0371145833333,12.401,13.269
2023-08-26,2023,Aug,2022-2023,1,,2,13.461,13.4210416666667,13.47928125,12.98,14.038
2023-08-27,2023,Aug,2022-2023,1,,2,13.846,13.7259583333333,13.7835520833333,13.076,14.613
2023-08-28,2023,Aug,2022-2023,1,,2,13.654,13.966,13.9996666666667,13.173,14.517
2023-08-29,2023,Aug,2022-2023,1,,2,13.076,14.126,13.9575208333333,12.98,14.613
2023-08-30,2023,Aug,2022-2023,1,,2,12.98,13.9339583333333,13.8502708333333,12.883,14.709
2023-08-31,2023,Aug,2022-2023,1,,2,12.69,13.634,13.6880625,12.69,14.613
2023-09-01,2023,Sep,2022-2023,1,,2,12.304,13.0239166666667,13.1497916666667,12.304,14.517
2023-09-02,2023,Sep,2022-2023,1,,2,11.916,12.2716666666667,12.4180833333333,11.916,13.654
2023-09-03,2023,Sep,2022-2023,1,,2,12.013,11.928125,12.0179479166667,11.625,12.69
2023-09-04,2023,Sep,2022-2023,1,,2,11.916,11.8351666666667,11.84628125,11.625,12.013
2023-09-05,2023,Sep,2022-2023,1,,2,11.722,11.819,11.7725208333333,11.334,12.013
2023-09-06,2023,Sep,2022-2023,1,,2,12.304,11.8230416666667,11.8210208333333,11.334,12.304
2023-09-07,2023,Sep,2022-2023,1,,2,12.594,12.150375,12.3623333333333,11.819,13.75
2023-09-08,2023,Sep,2022-2023,1,,2,13.173,12.8629583333333,12.9811770833333,12.11,14.038
2023-09-09,2023,Sep,2022-2023,1,,2,13.558,13.2569583333333,13.21859375,12.69,13.846
2023-09-10,2023,Sep,2022-2023,1,,2,13.942,13.17275,13.2365833333333,12.69,13.942
2023-09-11,2023,Sep,2022-2023,1,,2,13.654,13.5015,13.5105,13.269,13.8618333333333
2023-09-12,2023,Sep,2022-2023,1,,2,13.461,13.461,13.4711979166667,13.365,13.654
2023-09-13,2023,Sep,2022-2023,1,,2,13.461,13.365,13.4071041666667,13.365,13.558
2023-09-14,2023,Sep,2022-2023,1,,2,13.654,13.453,13.4593229166667,13.269,13.75
2023-09-15,2023,Sep,2022-2023,1,,2,13.654,13.562,13.5777083333333,13.461,13.75
2023-09-16,2023,Sep,2022-2023,1,,2,13.365,13.5499166666667,13.5105104166667,13.365,13.638
2023-09-17,2023,Sep,2022-2023,1,,2,12.883,13.365,13.3299791666667,12.883,13.365
2023-09-18,2023,Sep,2022-2023,1,,2,12.787,12.7182916666667,12.7375,12.497,12.98
2023-09-19,2023,Sep,2022-2023,1,,2,12.883,12.787,12.7715833333333,12.594,12.883
2023-09-20,2023,Sep,2022-2023,1,,2,12.883,12.7344583333333,12.7304583333333,12.304,13.076
2023-09-21,2023,Sep,2022-2023,1,,2,12.787,12.7829583333333,12.7375,12.401,12.883
2023-09-22,2023,Sep,2022-2023,1,,2,12.787,12.7829583333333,12.7385833333333,12.594,12.883
2023-09-23,2023,Sep,2022-2023,1,,2,12.594,12.594,12.6339895833333,12.401,12.787
2023-09-24,2023,Sep,2022-2023,1,,2,12.883,12.497,12.56046875,12.497,12.883
2023-09-25,2023,Sep,2022-2023,1,,2,12.304,12.5899583333333,12.54946875,12.304,12.8508333333333
2023-09-26,2023,Sep,2022-2023,1,,2,12.401,12.304,12.2989270833333,12.207,12.497
