Date,Year,Month,WaterYear,TWtrChoked_inner_sgrassQ_level,TWtrChoked_inner_sgrassQ_flags,TWtrChoked_inner_sgrassUNESCO_Q_level,TWtrChoked_inner_sgrass,TWtrChoked_inner_sgrassMed,TWtrChoked_inner_sgrassAvg,TWtrChoked_inner_sgrassMin,TWtrChoked_inner_sgrassMax
2019-04-07,2019,Apr,2018-2019,1,,2,8.779,8.779,8.7783125,8.68,8.779
2019-04-08,2019,Apr,2018-2019,1,,2,8.779,8.779,8.77081944444444,8.68,8.879
2019-04-09,2019,Apr,2018-2019,1,,2,8.779,8.779,8.722625,8.581,8.779
2019-04-10,2019,Apr,2018-2019,1,,2,8.779,8.68,8.70134027777778,8.581,8.879
2019-04-11,2019,Apr,2018-2019,1,,2,8.779,8.779,8.772375,8.68,8.879
2019-04-12,2019,Apr,2018-2019,1,,2,8.779,8.779,8.83304166666666,8.68,8.978
2019-04-13,2019,Apr,2018-2019,1,,2,8.879,8.879,8.879875,8.779,8.978
2019-04-14,2019,Apr,2018-2019,1,,2,8.879,8.978,8.9621875,8.879,9.077
2019-04-15,2019,Apr,2018-2019,1,,2,8.978,8.879,8.920078125,8.879,9.077
2019-04-16,2019,Apr,2018-2019,1,,2,8.978,8.978,8.9388125,8.879,8.978
2019-04-17,2019,Apr,2018-2019,1,,2,8.879,8.978,8.940359375,8.879,8.978
2019-04-18,2019,Apr,2018-2019,1,,2,8.879,8.879,8.879,8.879,8.879
2019-04-19,2019,Apr,2018-2019,1,,2,8.879,8.879,8.87872222222222,8.779,9.077
2019-04-20,2019,Apr,2018-2019,1,,2,8.978,8.879,8.90544618055555,8.779,9.077
2019-04-21,2019,Apr,2018-2019,1,,2,8.879,8.879,8.88802604166667,8.779,8.978
2019-04-22,2019,Apr,2018-2019,1,,2,8.978,8.978,8.944828125,8.879,8.978
2019-04-23,2019,Apr,2018-2019,1,,2,9.077,9.064625,9.027328125,8.879,9.176
2019-04-24,2019,Apr,2018-2019,1,,2,9.176,9.077,9.099515625,8.978,9.275
2019-04-25,2019,Apr,2018-2019,1,,2,9.275,9.15125,9.17152256944445,8.978,9.472
2019-04-26,2019,Apr,2018-2019,1,,2,9.176,9.176,9.19263020833333,9.077,9.373
2019-04-27,2019,Apr,2018-2019,1,,2,9.373,9.2255,9.27631770833333,9.176,9.472
2019-04-28,2019,Apr,2018-2019,1,,2,9.472,9.275,9.25748090277778,9.176,9.669
2019-04-29,2019,Apr,2018-2019,1,,2,9.472,9.275,9.24527777777778,9.077,9.472
2019-04-30,2019,Apr,2018-2019,1,,2,9.768,9.36075,9.49571527777778,9.077,10.357
2019-05-01,2019,May,2018-2019,1,,2,9.669,9.472,9.49471354166667,9.077,9.768
2019-05-02,2019,May,2018-2019,1,,2,9.472,9.275,9.28664756944444,8.978,9.62
2019-05-03,2019,May,2018-2019,1,,2,9.275,9.20075,9.21662673611111,8.879,9.472
2019-05-04,2019,May,2018-2019,1,,2,9.176,9.176,9.17128298611111,8.879,9.373
2019-05-05,2019,May,2018-2019,1,,2,9.176,9.15125,9.15741666666667,8.978,9.373
2019-05-06,2019,May,2018-2019,1,,2,9.077,9.077,9.088859375,8.978,9.275
2019-05-07,2019,May,2018-2019,1,,2,9.077,8.978,9.01030555555556,8.779,9.176
2019-05-08,2019,May,2018-2019,1,,2,9.077,9.064625,9.039875,8.879,9.275
2019-05-09,2019,May,2018-2019,1,,2,9.275,9.077,9.06496875,8.879,9.275
2019-05-10,2019,May,2018-2019,1,,2,9.571,9.176,9.26034027777778,8.879,9.571
2019-05-11,2019,May,2018-2019,1,,2,9.373,9.669,9.63733680555555,9.275,10.063
2019-05-12,2019,May,2018-2019,1,,2,9.571,9.1265,9.15753819444445,8.879,9.571
2019-05-13,2019,May,2018-2019,1,,2,9.176,9.188375,9.22263020833333,9.077,9.5215
2019-05-14,2019,May,2018-2019,1,,2,9.472,9.33625,9.43644444444445,8.978,10.063
2019-05-15,2019,May,2018-2019,1,,2,9.768,9.804625,9.96575,9.373,10.748
2019-05-16,2019,May,2018-2019,1,,2,9.472,9.275,9.34104861111111,8.978,9.6695
2019-05-17,2019,May,2018-2019,1,,2,9.571,9.20075,9.24841840277778,8.978,9.768
2019-05-18,2019,May,2018-2019,1,,2,10.748,9.743125,9.82485243055556,9.275,11.041
2019-05-19,2019,May,2018-2019,1,,2,10.944,10.05075,10.1302430555556,9.373,11.041
2019-05-20,2019,May,2018-2019,1,,2,10.748,10.161,10.2515416666667,9.669,10.944
2019-05-21,2019,May,2018-2019,1,,2,9.965,9.927875,10.0113732638889,9.275,10.748
2019-05-22,2019,May,2018-2019,1,,2,9.571,9.54625,9.58562152777778,9.176,10.161
2019-05-23,2019,May,2018-2019,1,,2,9.866,9.509125,9.55972395833333,9.077,9.866
2019-05-24,2019,May,2018-2019,1,,2,9.866,9.768,9.77517361111111,9.373,9.965
2019-05-25,2019,May,2018-2019,1,,2,8.879,9.2745,9.335734375,8.879,9.866
2019-05-26,2019,May,2018-2019,1,,2,9.176,8.978,9.03017881944444,8.779,9.571
2019-05-27,2019,May,2018-2019,1,,2,9.571,9.768,10.0289947916667,9.176,11.431
2019-05-28,2019,May,2018-2019,1,,2,10.063,9.681375,9.91791666666667,9.275,10.748
2019-05-29,2019,May,2018-2019,1,,2,9.965,9.62,9.63776041666667,8.978,10.161
2019-05-30,2019,May,2018-2019,1,,2,9.866,9.558625,9.46375520833333,8.879,10.161
2019-05-31,2019,May,2018-2019,1,,2,9.768,9.533875,9.49052430555556,8.978,9.965
2019-06-01,2019,Jun,2018-2019,1,,2,10.161,9.730875,9.74622743055555,8.879,10.161
2019-06-02,2019,Jun,2018-2019,1,,2,9.176,9.397875,9.37423090277778,8.978,10.112
2019-06-03,2019,Jun,2018-2019,1,,2,10.651,9.89075,9.84039756944444,9.077,10.748
2019-06-04,2019,Jun,2018-2019,1,,2,11.041,10.32025,10.3834131944444,9.965,11.041
2019-06-05,2019,Jun,2018-2019,1,,2,10.161,9.965,10.0986944444444,9.571,11.041
2019-06-06,2019,Jun,2018-2019,1,,2,10.944,9.866,9.91859895833334,9.571,10.944
2019-06-07,2019,Jun,2018-2019,1,,2,10.748,10.455,10.4610138888889,9.768,11.139
2019-06-08,2019,Jun,2018-2019,1,,2,10.161,10.063,10.0823663194444,9.472,10.748
2019-06-09,2019,Jun,2018-2019,1,,2,10.651,10.51625,10.6086631944444,9.866,11.819
2019-06-10,2019,Jun,2018-2019,1,,2,11.139,11.139,11.1695833333333,10.553,11.528
2019-06-11,2019,Jun,2018-2019,1,,2,10.651,11.139,11.0789444444444,10.259,11.625
2019-06-12,2019,Jun,2018-2019,1,,2,10.455,10.553,10.5334652777778,10.161,10.846
2019-06-13,2019,Jun,2018-2019,1,,2,10.259,10.259,10.2727222222222,9.768,10.846
2019-06-14,2019,Jun,2018-2019,1,,2,10.357,10.063,10.0872881944444,9.768,10.748
2019-06-15,2019,Jun,2018-2019,1,,2,10.161,10.063,10.1604652777778,9.669,10.846
2019-06-16,2019,Jun,2018-2019,1,,2,11.916,10.44275,10.6264045138889,9.669,12.304
2019-06-17,2019,Jun,2018-2019,1,,2,12.304,10.895,11.0496875,9.866,12.69
2019-06-18,2019,Jun,2018-2019,1,,2,12.207,11.64925,11.5557864583333,10.651,12.304
2019-06-19,2019,Jun,2018-2019,1,,2,11.819,11.431,11.3937777777778,10.259,12.207
2019-06-20,2019,Jun,2018-2019,1,,2,10.455,10.9925,10.9480625,10.063,11.916
2019-06-21,2019,Jun,2018-2019,1,,2,9.768,10.161,10.2152552083333,9.768,10.651
2019-06-22,2019,Jun,2018-2019,1,,2,10.553,9.952625,10.0005121527778,9.669,10.553
2019-06-23,2019,Jun,2018-2019,1,,2,10.357,10.455,10.6095208333333,9.965,11.528
2019-06-24,2019,Jun,2018-2019,1,,2,10.553,11.309375,11.2184236111111,10.259,12.304
2019-06-25,2019,Jun,2018-2019,1,,2,10.259,11.126625,11.1429270833333,10.161,12.207
2019-06-26,2019,Jun,2018-2019,1,,2,10.455,10.44275,10.6410555555556,10.063,12.11
2019-06-27,2019,Jun,2018-2019,1,,2,10.161,10.772875,10.9219409722222,10.161,12.304
2019-06-28,2019,Jun,2018-2019,1,,2,10.651,11.15075,11.5681145833333,10.161,13.269
2019-06-29,2019,Jun,2018-2019,1,,2,10.553,10.83375,11.0155868055556,10.161,12.11
2019-06-30,2019,Jun,2018-2019,1,,2,10.455,10.955875,11.0905451388889,10.259,12.207
2019-07-01,2019,Jul,2018-2019,1,,2,11.139,10.626375,10.6991180555556,9.866,11.625
2019-07-02,2019,Jul,2018-2019,1,,2,11.139,10.735875,10.6536111111111,10.063,11.431
2019-07-03,2019,Jul,2018-2019,1,,2,13.269,11.16325,11.1710659722222,9.768,13.461
2019-07-04,2019,Jul,2018-2019,1,,2,13.269,11.722,11.7750625,10.161,13.75
2019-07-05,2019,Jul,2018-2019,1,,2,13.654,11.45525,11.6261788194444,10.553,13.654
2019-07-06,2019,Jul,2018-2019,1,,2,14.325,12.13425,12.1501059027778,10.748,14.325
2019-07-07,2019,Jul,2018-2019,1,,2,13.558,13.208875,13.1626579861111,10.944,14.9
2019-07-08,2019,Jul,2018-2019,1,,2,12.207,13.401,13.2098732638889,11.139,14.613
2019-07-09,2019,Jul,2018-2019,1,,2,11.236,13.064,12.7854079861111,10.944,14.134
2019-07-10,2019,Jul,2018-2019,1,,2,11.431,12.03725,11.8636267361111,10.944,12.401
2019-07-11,2019,Jul,2018-2019,1,,2,11.916,12.992,13.215921875,11.431,14.9
2019-07-12,2019,Jul,2018-2019,1,,2,11.916,12.8835,13.0122777777778,11.819,14.421
2019-07-13,2019,Jul,2018-2019,1,,2,11.334,13.5095,13.4552395833333,11.334,15.378
2019-07-14,2019,Jul,2018-2019,1,,2,11.528,12.401,12.32365625,11.041,15.282
2019-07-15,2019,Jul,2018-2019,1,,2,12.013,12.073625,11.9741302083333,11.139,13.076
2019-07-16,2019,Jul,2018-2019,1,,2,13.269,11.418875,11.7617013888889,10.846,14.23
2019-07-17,2019,Jul,2018-2019,1,,2,14.804,14.277375,13.6607517361111,11.041,14.804
2019-07-18,2019,Jul,2018-2019,1,,2,14.038,12.69,12.7527118055556,11.236,14.804
2019-07-19,2019,Jul,2018-2019,1,,2,13.558,11.7705,11.9265902777778,10.553,14.23
2019-07-20,2019,Jul,2018-2019,1,,2,12.207,12.207,12.0467274305556,10.748,13.4615
2019-07-21,2019,Jul,2018-2019,1,,2,11.819,11.431,11.5242638888889,10.944,12.497
2019-07-22,2019,Jul,2018-2019,1,,2,13.942,11.722,11.761578125,11.041,13.942
2019-07-23,2019,Jul,2018-2019,1,,2,12.304,13.245,13.3659201388889,12.013,14.996
2019-07-24,2019,Jul,2018-2019,1,,2,12.11,12.23125,12.4186354166667,11.236,14.613
2019-07-25,2019,Jul,2018-2019,1,,2,14.9,14.457,14.4224618055556,12.11,15.187
2019-07-26,2019,Jul,2018-2019,1,,2,14.325,14.912,14.7366927083333,14.038,15.091
2019-07-27,2019,Jul,2018-2019,1,,2,12.401,14.193875,14.1709791666667,12.401,14.996
2019-07-28,2019,Jul,2018-2019,1,,2,12.69,13.906,13.7429079861111,11.819,14.996
2019-07-29,2019,Jul,2018-2019,1,,2,12.594,12.798875,12.6717777777778,11.722,13.461
2019-07-30,2019,Jul,2018-2019,1,,2,13.269,12.42475,12.5457586805556,11.334,13.846
2019-07-31,2019,Jul,2018-2019,1,,2,13.654,13.5095,13.5542482638889,12.401,14.613
2019-08-01,2019,Aug,2018-2019,1,,2,12.594,12.5455,12.6571180555556,12.013,13.5575
2019-08-02,2019,Aug,2018-2019,1,,2,13.461,12.424875,12.491828125,11.722,13.75
2019-08-03,2019,Aug,2018-2019,1,,2,13.461,13.004125,12.8654861111111,12.013,13.558
2019-08-04,2019,Aug,2018-2019,1,,2,12.11,12.18275,12.2596996527778,11.431,13.461
2019-08-05,2019,Aug,2018-2019,1,,2,12.594,12.207,12.2113263888889,11.722,12.594
2019-08-06,2019,Aug,2018-2019,1,,2,11.722,12.013,12.0740833333333,11.334,12.883
2019-08-07,2019,Aug,2018-2019,1,,2,11.819,12.1585,12.1676302083333,11.722,12.594
2019-08-08,2019,Aug,2018-2019,1,,2,12.013,12.424875,12.5052881944444,11.625,13.846
2019-08-09,2019,Aug,2018-2019,1,,2,12.11,12.883,13.0316857638889,11.916,14.421
2019-08-10,2019,Aug,2018-2019,1,,2,11.916,12.992,12.8608854166667,11.431,14.134
2019-08-11,2019,Aug,2018-2019,1,,2,12.11,12.91925,12.8909618055556,11.625,14.325
2019-08-12,2019,Aug,2018-2019,1,"MV:6 of 24 missing:2 of 24 flagged",3,12.992,13.076,12.8506919879063,11.528,13.978
2019-08-13,2019,Aug,2018-2019,1,,2,12.413,13.2236666666667,13.4011354166667,12.025,14.816
2019-08-14,2019,Aug,2018-2019,1,,2,12.678,12.28775,12.29403125,11.734,13.425
2019-08-15,2019,Aug,2018-2019,1,,2,12.413,11.644375,11.76578125,11.273,12.674
2019-08-16,2019,Aug,2018-2019,1,,2,11.832,11.4674583333333,11.50440625,10.761,12.509
2019-08-17,2019,Aug,2018-2019,1,,2,12.219,11.181125,11.2484895833333,10.565,12.219
2019-08-18,2019,Aug,2018-2019,1,,2,14.361,12.8580416666667,12.6950208333333,11.467,14.361
2019-08-19,2019,Aug,2018-2019,1,,2,14.601,12.968,13.2113958333333,11.856,14.601
2019-08-20,2019,Aug,2018-2019,1,,2,14.026,13.1899166666667,13.2871979166667,12.074,14.601
2019-08-21,2019,Aug,2018-2019,1,,2,14.098,14.041,13.9985208333333,13.185,14.433
2019-08-22,2019,Aug,2018-2019,1,,2,12.437,13.44,13.46078125,12.437,14.17
2019-08-23,2019,Aug,2018-2019,1,,2,13.666,13.393,13.3276770833333,12.4571666666667,13.786
2019-08-24,2019,Aug,2018-2019,1,,2,13.642,13.751,13.73275,13.618,13.786
2019-08-25,2019,Aug,2018-2019,1,,2,13.329,13.618,13.63253125,13.329,13.882
2019-08-26,2019,Aug,2018-2019,1,,2,12.727,13.3119583333333,13.3091875,12.727,13.666
2019-08-27,2019,Aug,2018-2019,1,,2,13.497,12.859,13.0906666666667,12.389,14.218
2019-08-28,2019,Aug,2018-2019,1,,2,13.161,13.288,13.28675,12.147,13.786
2019-08-29,2019,Aug,2018-2019,1,,2,12.678,12.4730416666667,12.5101770833333,11.516,13.0685
2019-08-30,2019,Aug,2018-2019,1,,2,13.04,12.67,12.6609166666667,12.268,13.04
2019-08-31,2019,Aug,2018-2019,1,,2,12.968,12.615875,12.6680208333333,12.195,13.064
2019-09-01,2019,Sep,2018-2019,1,,2,13.161,12.7025,12.72153125,11.929,13.161
2019-09-02,2019,Sep,2018-2019,1,,2,12.703,12.8360416666667,12.8886041666667,12.316,13.377
2019-09-03,2019,Sep,2018-2019,1,,2,12.703,12.6670416666667,12.6838333333333,12.171,13.137
2019-09-04,2019,Sep,2018-2019,1,,2,13.882,13.08725,13.0588854166667,12.219,13.954
2019-09-05,2019,Sep,2018-2019,1,,2,12.461,13.4104166666667,13.3896979166667,12.316,14.529
2019-09-06,2019,Sep,2018-2019,1,,2,12.243,13.2579583333333,13.1316666666667,12.243,13.786
2019-09-07,2019,Sep,2018-2019,1,,2,12.703,13.3410416666667,13.4540416666667,12.219,14.218
2019-09-08,2019,Sep,2018-2019,1,,2,12.703,12.998,12.9852708333333,12.364,13.473
2019-09-09,2019,Sep,2018-2019,1,,2,12.606,12.5245416666667,12.5063229166667,12.147,12.823
2019-09-10,2019,Sep,2018-2019,1,,2,12.678,12.5279166666667,12.6475625,12.001,13.594
2019-09-11,2019,Sep,2018-2019,1,,2,13.858,13.0754583333333,12.9728541666667,11.637,14.098
2019-09-12,2019,Sep,2018-2019,1,,2,15.079,14.451,14.2542395833333,12.437,15.199
2019-09-13,2019,Sep,2018-2019,1,,2,14.433,14.486,14.49625,13.762,15.0311666666667
2019-09-14,2019,Sep,2018-2019,1,,2,13.762,13.848,13.90146875,13.546,14.481
2019-09-15,2019,Sep,2018-2019,1,,2,12.509,12.694625,12.7927395833333,12.219,13.786
2019-09-16,2019,Sep,2018-2019,1,,2,12.413,12.183875,12.1817291666667,11.54,12.606
2019-09-17,2019,Sep,2018-2019,1,,2,12.316,12.5100416666667,12.4973229166667,12.292,12.654
2019-09-18,2019,Sep,2018-2019,1,,2,11.589,12.0809583333333,12.0688229166667,11.565,12.389
2019-09-19,2019,Sep,2018-2019,1,,2,12.025,11.7680416666667,11.8244375,11.516,12.147
2019-09-20,2019,Sep,2018-2019,1,,2,13.209,12.2140416666667,12.2902291666667,11.904,13.209
2019-09-21,2019,Sep,2018-2019,1,,2,13.112,12.931,12.7699479166667,11.929,13.257
2019-09-22,2019,Sep,2018-2019,1,,2,12.001,12.64,12.5735104166667,11.54,13.353
2019-09-23,2019,Sep,2018-2019,1,,2,12.582,11.98725,11.97284375,11.565,12.582
2019-09-24,2019,Sep,2018-2019,1,,2,12.582,12.5235,12.5364375,12.268,12.703
2019-09-25,2019,Sep,2018-2019,1,,2,12.171,12.4099583333333,12.3716145833333,12.122,12.63
2019-09-26,2019,Sep,2018-2019,1,,2,12.025,12.3795416666667,12.3825416666667,11.929,12.606
2019-09-27,2019,Sep,2018-2019,1,,2,11.953,12.0100833333333,11.9878125,11.516,12.243
2019-09-28,2019,Sep,2018-2019,1,,2,11.37,11.6360416666667,11.60034375,11.2,11.9408333333333
2019-09-29,2019,Sep,2018-2019,1,,2,11.686,11.4055,11.4275208333333,11.224,11.759
2019-09-30,2019,Sep,2018-2019,1,,2,11.856,11.670875,11.6567708333333,11.37,11.88
2019-10-01,2019,Oct,2019-2020,1,,2,11.759,11.664,11.65715625,11.394,11.856
2019-10-02,2019,Oct,2019-2020,1,,2,11.589,11.572,11.5921666666667,11.321,11.759
2019-10-03,2019,Oct,2019-2020,1,,2,11.297,11.4340416666667,11.4793958333333,11.151,11.783
2019-10-04,2019,Oct,2019-2020,1,,2,11.443,11.4230416666667,11.3959166666667,11.224,11.54
2019-10-05,2019,Oct,2019-2020,1,,2,11.637,11.622125,11.6195,11.248,11.832
2019-10-06,2019,Oct,2019-2020,1,,2,11.37,11.664,11.6446979166667,11.37,11.759
2019-10-07,2019,Oct,2019-2020,1,,2,11.759,11.785,11.7517395833333,11.374,11.88
2019-10-08,2019,Oct,2019-2020,1,,2,11.346,11.7350416666667,11.69059375,11.297,11.904
2019-10-09,2019,Oct,2019-2020,1,,2,10.858,10.9810416666667,11.0245208333333,10.858,11.346
2019-10-10,2019,Oct,2019-2020,1,,2,10.81,10.87375,10.8766666666667,10.736,10.98
2019-10-11,2019,Oct,2019-2020,1,,2,11.151,11.0520416666667,11.0539479166667,10.814,11.273
2019-10-12,2019,Oct,2019-2020,1,,2,11.175,11.138,11.1415208333333,11.029,11.37
2019-10-13,2019,Oct,2019-2020,1,,2,11.029,11.128,11.1128541666667,10.956,11.273
2019-10-14,2019,Oct,2019-2020,1,,2,10.687,10.8130416666667,10.8340208333333,10.687,11.029
2019-10-15,2019,Oct,2019-2020,1,,2,10.956,10.763,10.8015104166667,10.663,11.029
2019-10-16,2019,Oct,2019-2020,1,,2,10.907,10.968,10.9757604166667,10.883,11.078
2019-10-17,2019,Oct,2019-2020,1,,2,10.834,10.9090833333333,10.9206770833333,10.81,11.005
2019-10-18,2019,Oct,2019-2020,1,,2,10.541,10.7380833333333,10.73984375,10.516,10.834
2019-10-19,2019,Oct,2019-2020,1,,2,10.541,10.638,10.6438958333333,10.467,10.858
2019-10-20,2019,Oct,2019-2020,1,,2,10.516,10.541,10.5400729166667,10.492,10.614
2019-10-21,2019,Oct,2019-2020,1,,2,10.418,10.4711666666667,10.4636875,10.394,10.516
2019-10-22,2019,Oct,2019-2020,1,,2,10.418,10.443,10.4355625,10.369,10.492
2019-10-23,2019,Oct,2019-2020,1,,2,10.492,10.4909583333333,10.5153125,10.418,10.638
2019-10-24,2019,Oct,2019-2020,1,,2,10.541,10.51125,10.51821875,10.394,10.761
2019-10-25,2019,Oct,2019-2020,1,,2,10.736,10.5879166666667,10.65178125,10.541,10.932
2019-10-26,2019,Oct,2019-2020,1,,2,10.541,10.6679583333333,10.66946875,10.541,10.81
2019-10-27,2019,Oct,2019-2020,1,,2,10.32,10.401,10.4449895833333,10.247,10.687
2019-10-28,2019,Oct,2019-2020,1,,2,10.32,10.312,10.339125,10.173,10.541
2019-10-29,2019,Oct,2019-2020,1,,2,10.124,10.123,10.1303541666667,9.854,10.32
2019-10-30,2019,Oct,2019-2020,1,,2,9.977,9.98691666666667,9.97523958333334,9.805,10.149
2019-10-31,2019,Oct,2019-2020,1,,2,10.001,9.945,9.9345625,9.78,10.026
2019-11-01,2019,Nov,2019-2020,1,,2,9.952,9.99691666666667,9.98488541666667,9.928,10.051
2019-11-02,2019,Nov,2019-2020,1,,2,9.928,9.977,9.96322916666667,9.854,10.051
2019-11-03,2019,Nov,2019-2020,1,,2,9.928,9.935,9.93533333333333,9.879,10.001
2019-11-04,2019,Nov,2019-2020,1,,2,10.051,10.0280833333333,10.02021875,9.903,10.1
2019-11-05,2019,Nov,2019-2020,1,,2,10.32,10.3439583333333,10.30515625,10.001,10.565
2019-11-06,2019,Nov,2019-2020,1,,2,10.051,10.3150416666667,10.36703125,10.051,10.687
2019-11-07,2019,Nov,2019-2020,1,,2,9.78,10.020875,9.97713541666666,9.731,10.198
2019-11-08,2019,Nov,2019-2020,1,,2,9.952,9.84475,9.8425,9.731,9.977
2019-11-09,2019,Nov,2019-2020,1,,2,10.001,9.97754166666667,9.99330208333333,9.903,10.1
2019-11-10,2019,Nov,2019-2020,1,,2,10.149,10.1760833333333,10.1517083333333,9.952,10.296
2019-11-11,2019,Nov,2019-2020,1,,2,10.026,10.078125,10.0851979166667,10.001,10.173
2019-11-12,2019,Nov,2019-2020,1,,2,10.1,10.075,10.0641666666667,10.001,10.124
2019-11-13,2019,Nov,2019-2020,1,,2,9.952,10.026,10.0255,9.952,10.1
2019-11-14,2019,Nov,2019-2020,1,,2,10.075,9.956125,9.97403125,9.928,10.075
2019-11-15,2019,Nov,2019-2020,1,,2,10.026,10.026,10.04128125,9.977,10.124
2019-11-16,2019,Nov,2019-2020,1,,2,10.026,10.026,10.010625,9.952,10.051
2019-11-17,2019,Nov,2019-2020,1,,2,9.928,9.977,9.97420833333333,9.928,10.026
2019-11-18,2019,Nov,2019-2020,1,,2,9.829,9.90925,9.91038541666667,9.829,9.952
2019-11-19,2019,Nov,2019-2020,1,,2,9.756,9.89308333333333,9.89209375,9.731,10.173
2019-11-20,2019,Nov,2019-2020,1,,2,9.558,9.902,9.84252083333333,9.386,10.026
2019-11-21,2019,Nov,2019-2020,1,,2,9.312,9.266125,9.30402083333333,9.139,9.583
2019-11-22,2019,Nov,2019-2020,1,,2,9.41,9.32004166666666,9.33833333333333,9.262,9.46
2019-11-23,2019,Nov,2019-2020,1,,2,9.534,9.541,9.5030625,9.361,9.682
2019-11-24,2019,Nov,2019-2020,1,,2,9.657,9.61904166666667,9.63371875,9.509,9.78
2019-11-25,2019,Nov,2019-2020,1,,2,9.805,9.76591666666667,9.76360416666667,9.558,10.075
2019-11-26,2019,Nov,2019-2020,1,,2,9.41,9.425625,9.43557291666667,9.213,9.7885
2019-11-27,2019,Nov,2019-2020,1,,2,9.657,8.912875,9.10696875,8.643,10.001
2019-11-28,2019,Nov,2019-2020,1,,2,8.817,8.97029166666667,9.13652083333333,8.693,9.682
2019-11-29,2019,Nov,2019-2020,1,,2,8.99,8.71804166666667,8.74090625,8.568,9.089
2019-11-30,2019,Nov,2019-2020,1,,2,8.693,8.66070833333333,8.67236458333333,8.519,8.98183333333333
2019-12-01,2019,Dec,2019-2020,1,,2,8.519,8.64095833333333,8.64670833333333,8.27,9.04
2019-12-02,2019,Dec,2019-2020,1,,2,8.045,8.17729166666667,8.2695625,7.945,8.693
2019-12-03,2019,Dec,2019-2020,1,,2,8.195,8.08645833333333,8.269,7.97,9.287
2019-12-04,2019,Dec,2019-2020,1,,2,8.792,8.94058333333333,8.84519791666667,8.17,9.188
2019-12-05,2019,Dec,2019-2020,1,,2,8.543,8.89408333333333,8.86073958333333,8.145,9.188
2019-12-06,2019,Dec,2019-2020,1,,2,7.795,8.34816666666667,8.3285,7.795,8.742
2019-12-07,2019,Dec,2019-2020,1,,2,8.045,8.02,8.016875,7.79916666666667,8.245
2019-12-08,2019,Dec,2019-2020,1,,2,8.245,8.49675,8.4798125,7.82,8.916
2019-12-09,2019,Dec,2019-2020,1,,2,8.12,8.25958333333333,8.20961458333333,7.97,8.469
2019-12-10,2019,Dec,2019-2020,1,,2,8.195,8.16583333333333,8.18001041666667,7.995,8.519
2019-12-11,2019,Dec,2019-2020,1,,2,8.568,8.191875,8.23730208333333,7.82,8.717
2019-12-12,2019,Dec,2019-2020,1,,2,8.668,8.50958333333333,8.51477083333333,8.369,8.742
2019-12-13,2019,Dec,2019-2020,1,,2,8.742,8.61695833333333,8.6348125,8.344,8.817
2019-12-14,2019,Dec,2019-2020,1,,2,8.618,8.618,8.62283333333333,8.494,8.742
2019-12-15,2019,Dec,2019-2020,1,,2,8.543,8.519,8.52561458333333,8.344,8.668
2019-12-16,2019,Dec,2019-2020,1,,2,8.394,8.340875,8.34938541666667,8.245,8.5265
2019-12-17,2019,Dec,2019-2020,1,,2,8.494,8.47004166666667,8.4693125,8.319,8.693
2019-12-18,2019,Dec,2019-2020,1,,2,8.568,8.568,8.59964583333333,8.494,8.866
2019-12-19,2019,Dec,2019-2020,1,,2,8.593,8.61383333333333,8.60994791666667,8.519,8.668
2019-12-20,2019,Dec,2019-2020,1,,2,8.618,8.66070833333333,8.66126041666667,8.593,8.767
2019-12-21,2019,Dec,2019-2020,1,,2,8.568,8.57529166666667,8.57595833333333,8.519,8.643
2019-12-22,2019,Dec,2019-2020,1,,2,8.543,8.57945833333333,8.55701041666667,8.419,8.618
2019-12-23,2019,Dec,2019-2020,1,,2,8.519,8.51275,8.47527083333333,8.295,8.593
2019-12-24,2019,Dec,2019-2020,1,,2,8.27,8.32525,8.34592708333333,8.22,8.51483333333333
2019-12-25,2019,Dec,2019-2020,1,,2,8.817,8.312,8.40338541666666,8.17,8.841
2019-12-26,2019,Dec,2019-2020,1,,2,8.519,8.515875,8.52270833333333,8.369,8.80866666666667
2019-12-27,2019,Dec,2019-2020,1,,2,8.519,8.45129166666667,8.45695833333333,8.369,8.568
2019-12-28,2019,Dec,2019-2020,1,,2,8.369,8.4815,8.4870625,8.369,8.618
2019-12-29,2019,Dec,2019-2020,1,,2,8.369,8.39504166666667,8.41014583333333,8.369,8.469
2019-12-30,2019,Dec,2019-2020,1,,2,8.394,8.369,8.37707291666667,8.344,8.394
2019-12-31,2019,Dec,2019-2020,1,,2,8.444,8.419,8.41014583333333,8.369,8.444
2020-01-01,2020,Jan,2019-2020,1,,2,8.295,8.419,8.37130208333333,8.17,8.444
2020-01-02,2020,Jan,2019-2020,1,,2,8.195,8.27625,8.27164583333333,8.07,8.469
2020-01-03,2020,Jan,2019-2020,1,,2,8.27,8.469,8.45619791666667,8.224,8.593
2020-01-04,2020,Jan,2019-2020,1,,2,8.12,8.14395833333333,8.1575,8.07,8.26166666666667
2020-01-05,2020,Jan,2019-2020,1,,2,8.12,8.1575,8.160625,8.02,8.27
2020-01-06,2020,Jan,2019-2020,1,,2,8.22,8.17208333333333,8.18875,8.095,8.295
2020-01-07,2020,Jan,2019-2020,1,,2,8.195,8.145,8.14561458333333,7.92,8.344
2020-01-08,2020,Jan,2019-2020,1,,2,8.145,8.10645833333333,8.10733333333333,7.569,8.319
2020-01-09,2020,Jan,2019-2020,1,,2,7.268,7.51483333333333,7.49703125,7.091,8.11166666666667
