Date,Year,Month,WaterYear,TWtrTriquet_kelpQ_level,TWtrTriquet_kelpQ_flags,TWtrTriquet_kelpUNESCO_Q_level,TWtrTriquet_kelp,TWtrTriquet_kelpMed,TWtrTriquet_kelpAvg,TWtrTriquet_kelpMin,TWtrTriquet_kelpMax
2022-12-02,2022,Dec,2022-2023,1,,2,6.166,6.56875,6.478625,6.166,6.674
2022-12-03,2022,Dec,2022-2023,1,,2,6.674,6.064,6.1836875,5.86,6.775
2022-12-04,2022,Dec,2022-2023,1,,2,6.775,6.58141666666667,6.50580208333334,6.064,6.877
2022-12-05,2022,Dec,2022-2023,1,,2,6.674,6.674,6.71301041666667,6.573,6.877
2022-12-06,2022,Dec,2022-2023,1,,2,6.775,6.775,6.74028125,6.674,6.775
2022-12-07,2022,Dec,2022-2023,1,,2,6.978,6.76658333333333,6.75213541666667,6.573,6.978
2022-12-08,2022,Dec,2022-2023,1,,2,7.381,7.079,7.09771875,6.978,7.381
2022-12-09,2022,Dec,2022-2023,1,,2,6.978,7.37679166666667,7.31355208333333,6.978,7.481
2022-12-10,2022,Dec,2022-2023,1,,2,6.674,7.079,7.10033333333333,6.674,7.582
2022-12-11,2022,Dec,2022-2023,1,,2,6.573,6.81754166666667,6.89401041666667,6.573,7.28
2022-12-12,2022,Dec,2022-2023,1,,2,6.775,6.674,6.70991666666667,6.573,7.179
2022-12-13,2022,Dec,2022-2023,1,,2,6.674,6.775,6.76351041666667,6.674,6.877
2022-12-14,2022,Dec,2022-2023,1,,2,6.573,6.573,6.55901041666667,6.37,6.674
2022-12-15,2022,Dec,2022-2023,1,,2,6.37,6.522,6.51776041666667,6.37,6.674
2022-12-16,2022,Dec,2022-2023,1,,2,6.37,6.37,6.4015625,6.37,6.471
2022-12-17,2022,Dec,2022-2023,1,,2,5.86,6.268,6.28158333333333,5.86,6.573
2022-12-18,2022,Dec,2022-2023,1,,2,5.141,5.141,5.19915625,4.623,5.86
2022-12-19,2022,Dec,2022-2023,1,,2,5.347,5.24829166666667,5.282625,5.141,5.45
2022-12-20,2022,Dec,2022-2023,1,,2,4.934,4.934,4.97930208333333,4.727,5.32983333333333
2022-12-21,2022,Dec,2022-2023,1,,2,5.244,5.141,5.11816666666667,4.934,5.244
2022-12-22,2022,Dec,2022-2023,1,,2,5.244,5.244,5.26114583333333,5.037,5.45
2022-12-23,2022,Dec,2022-2023,1,,2,5.655,5.4585,5.50101041666667,5.244,5.655
2022-12-24,2022,Dec,2022-2023,1,,2,6.268,5.86,5.86165625,5.655,6.268
2022-12-25,2022,Dec,2022-2023,1,,2,7.179,7.079,6.89619791666667,6.268,7.179
2022-12-26,2022,Dec,2022-2023,1,,2,7.179,7.179,7.2105625,7.179,7.28
2022-12-27,2022,Dec,2022-2023,1,,2,7.179,7.25054166666667,7.22739583333333,7.179,7.28
2022-12-28,2022,Dec,2022-2023,1,,2,6.978,7.079,7.07463541666667,6.978,7.179
2022-12-29,2022,Dec,2022-2023,1,,2,6.877,6.978,6.93907291666667,6.877,6.978
2022-12-30,2022,Dec,2022-2023,1,,2,6.877,6.877,6.877,6.877,6.877
2022-12-31,2022,Dec,2022-2023,1,,2,7.079,6.978,6.98220833333333,6.877,7.079
2023-01-01,2023,Jan,2022-2023,1,,2,6.978,7.079,7.05480208333333,6.978,7.079
2023-01-02,2023,Jan,2022-2023,1,,2,6.978,6.978,6.978,6.978,6.978
2023-01-03,2023,Jan,2022-2023,1,,2,6.978,6.978,6.97379166666667,6.877,6.978
2023-01-04,2023,Jan,2022-2023,1,,2,6.775,6.877,6.86830208333333,6.775,6.978
2023-01-05,2023,Jan,2022-2023,1,,2,6.775,6.775,6.75816666666667,6.674,6.775
2023-01-06,2023,Jan,2022-2023,1,,2,7.079,6.775,6.805625,6.775,7.079
2023-01-07,2023,Jan,2022-2023,1,,2,6.978,7.079,7.05269791666667,6.978,7.079
2023-01-08,2023,Jan,2022-2023,1,,2,7.079,7.079,7.05665625,6.877,7.179
2023-01-09,2023,Jan,2022-2023,1,,2,6.978,6.877,6.90751041666667,6.877,7.06216666666667
2023-01-10,2023,Jan,2022-2023,1,,2,7.079,7.079,7.06107291666667,6.978,7.179
2023-01-11,2023,Jan,2022-2023,1,,2,6.978,6.978,7.02113541666667,6.877,7.079
2023-01-12,2023,Jan,2022-2023,1,,2,7.079,7.079,7.05480208333333,6.978,7.079
2023-01-13,2023,Jan,2022-2023,1,,2,7.28,7.179,7.17923958333333,7.079,7.28
2023-01-14,2023,Jan,2022-2023,1,,2,7.179,7.179,7.20319791666667,7.179,7.28
2023-01-15,2023,Jan,2022-2023,1,,2,6.877,6.978,6.9915,6.877,7.179
2023-01-16,2023,Jan,2022-2023,1,,2,6.978,6.978,7.00851041666667,6.89383333333333,7.079
2023-01-17,2023,Jan,2022-2023,1,,2,7.381,7.179,7.16669791666667,6.978,7.381
2023-01-18,2023,Jan,2022-2023,1,,2,7.481,7.381,7.39435416666667,7.28,7.481
2023-01-19,2023,Jan,2022-2023,1,,2,7.28,7.28,7.30523958333333,7.179,7.46433333333333
2023-01-20,2023,Jan,2022-2023,1,,2,7.179,7.28,7.25369791666667,7.179,7.28
2023-01-21,2023,Jan,2022-2023,1,,2,7.682,7.28,7.29984375,7.179,7.682
2023-01-22,2023,Jan,2022-2023,1,,2,7.582,7.67366666666667,7.60989583333333,7.481,7.682
2023-01-23,2023,Jan,2022-2023,1,,2,7.582,7.481,7.48964583333333,7.381,7.682
2023-01-24,2023,Jan,2022-2023,1,,2,7.782,7.732,7.72575,7.582,7.782
2023-01-25,2023,Jan,2022-2023,1,,2,7.882,7.882,7.872625,7.782,7.882
2023-01-26,2023,Jan,2022-2023,1,,2,7.782,7.782,7.766375,7.682,7.882
2023-01-27,2023,Jan,2022-2023,1,,2,7.782,7.682,7.72783333333333,7.682,7.782
2023-01-28,2023,Jan,2022-2023,1,,2,7.381,7.71945833333333,7.59382291666667,7.079,7.983
2023-01-29,2023,Jan,2022-2023,1,,2,6.674,6.877,6.93876041666666,6.674,7.381
2023-01-30,2023,Jan,2022-2023,1,,2,6.573,6.65295833333333,6.61803125,6.471,6.775
2023-01-31,2023,Jan,2022-2023,1,,2,6.775,6.674,6.6146875,6.471,6.775
2023-02-01,2023,Feb,2022-2023,1,,2,7.079,6.877,6.90720833333333,6.775,7.079
2023-02-02,2023,Feb,2022-2023,1,,2,7.381,7.08316666666667,7.14902083333333,6.978,7.381
2023-02-03,2023,Feb,2022-2023,1,,2,7.481,7.41016666666667,7.4320625,7.381,7.582
2023-02-04,2023,Feb,2022-2023,1,,2,7.481,7.481,7.491625,7.381,7.682
2023-02-05,2023,Feb,2022-2023,1,,2,7.582,7.47683333333333,7.40465625,7.179,7.582
2023-02-06,2023,Feb,2022-2023,1,,2,7.682,7.582,7.57433333333333,7.481,7.682
2023-02-07,2023,Feb,2022-2023,1,,2,7.682,7.68616666666667,7.72991666666666,7.682,7.782
2023-02-08,2023,Feb,2022-2023,1,,2,7.682,7.682,7.67366666666666,7.582,7.782
2023-02-09,2023,Feb,2022-2023,1,,2,7.782,7.782,7.766375,7.682,7.782
2023-02-10,2023,Feb,2022-2023,1,,2,7.983,7.882,7.86355208333334,7.682,7.983
2023-02-11,2023,Feb,2022-2023,1,,2,7.882,7.983,7.97142708333334,7.882,7.983
2023-02-12,2023,Feb,2022-2023,1,,2,7.983,7.91145833333333,7.92726041666667,7.782,7.983
2023-02-13,2023,Feb,2022-2023,1,,2,7.582,7.782,7.79467708333333,7.582,7.983
2023-02-14,2023,Feb,2022-2023,1,,2,7.682,7.68616666666667,7.67458333333333,7.481,7.782
2023-02-15,2023,Feb,2022-2023,1,,2,7.481,7.481,7.49794791666666,7.381,7.682
2023-02-16,2023,Feb,2022-2023,1,,2,7.481,7.38516666666667,7.42475,7.381,7.481
2023-02-17,2023,Feb,2022-2023,1,,2,7.481,7.481,7.45825,7.381,7.582
2023-02-18,2023,Feb,2022-2023,1,,2,7.682,7.481,7.48959375,7.381,7.682
2023-02-19,2023,Feb,2022-2023,1,,2,7.582,7.582,7.58929166666666,7.582,7.682
2023-02-20,2023,Feb,2022-2023,1,,2,7.481,7.582,7.56617708333333,7.481,7.682
2023-02-21,2023,Feb,2022-2023,1,,2,6.471,7.381,7.25020833333333,6.471,7.582
2023-02-22,2023,Feb,2022-2023,1,,2,5.86,6.38266666666667,6.32030208333333,5.757,6.775
2023-02-23,2023,Feb,2022-2023,1,,2,5.962,5.96625,5.95854166666667,5.655,6.268
2023-02-24,2023,Feb,2022-2023,1,,2,6.064,5.96625,6.0119375,5.86,6.166
2023-02-25,2023,Feb,2022-2023,1,,2,6.166,6.00875,6.0183125,5.86,6.268
2023-02-26,2023,Feb,2022-2023,1,,2,6.166,6.166,6.183,6.064,6.37
2023-02-27,2023,Feb,2022-2023,1,,2,6.37,6.36575,6.29327083333334,6.064,6.471
2023-02-28,2023,Feb,2022-2023,1,,2,6.268,6.36575,6.32639583333333,6.166,6.471
2023-03-01,2023,Mar,2022-2023,1,,2,6.166,6.268,6.2648125,6.166,6.37
2023-03-02,2023,Mar,2022-2023,1,,2,6.37,6.268,6.234,6.064,6.37
2023-03-03,2023,Mar,2022-2023,1,,2,6.573,6.471,6.41407291666667,6.268,6.573
2023-03-04,2023,Mar,2022-2023,1,,2,6.37,6.37,6.40359375,6.268,6.674
2023-03-05,2023,Mar,2022-2023,1,,2,6.166,6.268,6.2934375,6.166,6.471
2023-03-06,2023,Mar,2022-2023,1,,2,5.962,6.05975,6.03,5.962,6.166
2023-03-07,2023,Mar,2022-2023,1,,2,5.757,5.757,5.79351041666667,5.655,5.962
2023-03-08,2023,Mar,2022-2023,1,,2,5.962,5.962,5.91084375,5.757,6.064
2023-03-09,2023,Mar,2022-2023,1,,2,5.962,5.962,5.96404166666667,5.655,6.064
2023-03-10,2023,Mar,2022-2023,1,,2,6.064,5.962,5.9991875,5.86,6.166
2023-03-11,2023,Mar,2022-2023,1,,2,5.962,6.064,6.0310625,5.962,6.064
2023-03-12,2023,Mar,2022-2023,1,,2,5.86,5.962,5.9226875,5.86,6.064
2023-03-13,2023,Mar,2022-2023,1,,2,5.962,5.962,5.9439375,5.86,5.962
2023-03-14,2023,Mar,2022-2023,1,,2,6.064,6.064,6.0416875,5.962,6.166
2023-03-15,2023,Mar,2022-2023,1,,2,6.064,6.064,6.0725,5.86,6.268
2023-03-16,2023,Mar,2022-2023,1,,2,6.166,6.17025,6.2349375,6.064,6.573
2023-03-17,2023,Mar,2022-2023,1,,2,6.268,6.217,6.2223125,6.064,6.37
2023-03-18,2023,Mar,2022-2023,1,,2,6.37,6.268,6.2478125,6.064,6.37
2023-03-19,2023,Mar,2022-2023,1,,2,6.37,6.37,6.3465625,6.268,6.471
2023-03-20,2023,Mar,2022-2023,1,,2,6.471,6.471,6.42790625,6.37,6.573
2023-03-21,2023,Mar,2022-2023,1,,2,6.775,6.573,6.59904166666667,6.471,6.877
2023-03-22,2023,Mar,2022-2023,1,,2,6.775,6.674,6.674,6.573,6.775
2023-03-23,2023,Mar,2022-2023,1,,2,6.573,6.674,6.66347916666667,6.573,6.775
2023-03-24,2023,Mar,2022-2023,1,,2,6.674,6.56875,6.53359375,6.37,6.674
2023-03-25,2023,Mar,2022-2023,1,,2,6.877,6.72870833333333,6.70992708333334,6.268,6.978
2023-03-26,2023,Mar,2022-2023,1,,2,6.775,6.90225,6.93270833333333,6.775,7.079
2023-03-27,2023,Mar,2022-2023,1,,2,6.978,6.98220833333333,6.99017708333333,6.775,7.179
2023-03-28,2023,Mar,2022-2023,1,,2,6.877,7.07479166666667,7.06705208333333,6.877,7.481
2023-03-29,2023,Mar,2022-2023,1,,2,7.28,7.079,7.17301041666667,6.775,7.481
2023-03-30,2023,Mar,2022-2023,1,,2,7.079,7.10816666666667,7.10798958333333,6.978,7.28
2023-03-31,2023,Mar,2022-2023,1,,2,6.978,6.978,6.99378125,6.978,7.079
2023-04-01,2023,Apr,2022-2023,1,,2,7.079,6.978,6.98115625,6.877,7.079
2023-04-02,2023,Apr,2022-2023,1,,2,7.481,7.13320833333333,7.29033333333333,6.978,7.782
2023-04-03,2023,Apr,2022-2023,1,,2,7.28,7.32629166666667,7.35963541666667,7.179,7.582
2023-04-04,2023,Apr,2022-2023,1,,2,7.28,7.28,7.27579166666667,7.179,7.381
2023-04-05,2023,Apr,2022-2023,1,,2,7.179,7.179,7.18005208333333,7.179,7.26316666666667
2023-04-06,2023,Apr,2022-2023,1,,2,7.28,7.179,7.20109375,7.179,7.28
2023-04-07,2023,Apr,2022-2023,1,,2,7.481,7.381,7.33046875,7.179,7.481
2023-04-08,2023,Apr,2022-2023,1,,2,7.481,7.481,7.49164583333333,7.381,7.582
2023-04-09,2023,Apr,2022-2023,1,,2,7.582,7.582,7.54096875,7.481,7.582
2023-04-10,2023,Apr,2022-2023,1,,2,7.481,7.582,7.57246875,7.481,7.682
2023-04-11,2023,Apr,2022-2023,1,,2,7.882,7.58616666666667,7.64621875,7.481,7.983
2023-04-12,2023,Apr,2022-2023,1,,2,7.782,7.78616666666667,7.828875,7.481,8.182
2023-04-13,2023,Apr,2022-2023,1,,2,7.682,7.682,7.68914583333333,7.481,7.882
2023-04-14,2023,Apr,2022-2023,1,,2,7.582,7.582,7.59970833333333,7.582,7.682
2023-04-15,2023,Apr,2022-2023,1,,2,7.582,7.582,7.62158333333333,7.582,7.782
2023-04-16,2023,Apr,2022-2023,1,,2,7.481,7.582,7.57867708333333,7.481,7.682
2023-04-17,2023,Apr,2022-2023,1,,2,7.582,7.481,7.49280208333333,7.381,7.582
2023-04-18,2023,Apr,2022-2023,1,,2,7.582,7.582,7.57545833333333,7.481,7.682
2023-04-19,2023,Apr,2022-2023,1,,2,7.682,7.607,7.61404166666666,7.481,7.782
2023-04-20,2023,Apr,2022-2023,1,,2,7.582,7.67783333333333,7.63720833333333,7.582,7.682
2023-04-21,2023,Apr,2022-2023,1,,2,7.682,7.682,7.67679166666667,7.582,7.782
2023-04-22,2023,Apr,2022-2023,1,,2,7.782,7.782,7.772625,7.682,7.782
2023-04-23,2023,Apr,2022-2023,1,,2,7.782,7.782,7.81325,7.782,7.882
2023-04-24,2023,Apr,2022-2023,1,,2,7.983,7.97879166666667,7.90748958333334,7.782,8.082
2023-04-25,2023,Apr,2022-2023,1,,2,7.983,7.983,7.99289583333333,7.882,8.082
2023-04-26,2023,Apr,2022-2023,1,,2,8.082,7.983,8.01059375,7.882,8.182
2023-04-27,2023,Apr,2022-2023,1,,2,8.581,8.33616666666667,8.38646875,8.082,8.879
2023-04-28,2023,Apr,2022-2023,1,,2,8.282,8.531,8.51721875,8.082,8.978
2023-04-29,2023,Apr,2022-2023,1,,2,9.472,8.88266666666667,8.8815,8.182,9.571
2023-04-30,2023,Apr,2022-2023,1,,2,9.275,9.28320833333333,9.19803125,8.581,9.571
2023-05-01,2023,May,2022-2023,1,,2,8.581,8.879,8.92489583333333,8.481,9.373
2023-05-02,2023,May,2022-2023,1,,2,8.879,8.87070833333333,9.02764583333333,8.581,9.768
2023-05-03,2023,May,2022-2023,1,,2,9.275,9.275,9.20835416666667,8.68,9.768
2023-05-04,2023,May,2022-2023,1,,2,8.581,9.06875,9.09025,8.581,9.472
2023-05-05,2023,May,2022-2023,1,,2,8.481,8.87483333333333,8.794875,8.382,9.176
2023-05-06,2023,May,2022-2023,1,,2,8.978,8.978,8.97259375,8.481,9.373
2023-05-07,2023,May,2022-2023,1,,2,8.581,8.982125,9.01461458333333,8.581,9.571
2023-05-08,2023,May,2022-2023,1,,2,8.779,9.31575,9.25752083333333,8.581,9.866
2023-05-09,2023,May,2022-2023,1,,2,9.965,9.171875,9.31102083333333,8.779,10.357
2023-05-10,2023,May,2022-2023,1,,2,9.472,9.180125,9.20305208333333,8.779,9.91566666666667
2023-05-11,2023,May,2022-2023,1,,2,9.275,8.978,9.07857291666667,8.779,9.472
2023-05-12,2023,May,2022-2023,1,,2,9.768,8.883125,9.21088541666666,8.68,10.063
2023-05-13,2023,May,2022-2023,1,,2,10.455,9.89895833333333,10.0463229166667,9.472,11.334
2023-05-14,2023,May,2022-2023,1,,2,10.553,10.5570833333333,10.5638333333333,10.161,11.041
2023-05-15,2023,May,2022-2023,1,,2,10.944,10.7520833333333,10.66459375,10.063,11.236
2023-05-16,2023,May,2022-2023,1,,2,10.063,11.0168333333333,11.09809375,10.063,12.11
2023-05-17,2023,May,2022-2023,1,,2,10.357,10.389625,10.585625,9.768,11.625
2023-05-18,2023,May,2022-2023,1,,2,9.866,10.96025,10.97790625,9.866,12.304
2023-05-19,2023,May,2022-2023,1,,2,11.431,11.346,11.13203125,9.669,12.594
2023-05-20,2023,May,2022-2023,1,,2,10.063,10.5813333333333,10.570625,9.571,11.431
2023-05-21,2023,May,2022-2023,1,,2,10.357,10.44275,10.31675,9.472,10.846
2023-05-22,2023,May,2022-2023,1,,2,9.176,9.882875,9.89373958333333,9.176,11.041
2023-05-23,2023,May,2022-2023,1,,2,10.063,10.0099166666667,9.90376041666667,9.176,10.455
2023-05-24,2023,May,2022-2023,1,,2,9.866,9.866,9.94088541666667,9.077,11.139
2023-05-25,2023,May,2022-2023,1,,2,10.748,9.67720833333333,9.70633333333333,8.978,10.944
2023-05-26,2023,May,2022-2023,1,,2,10.161,10.3120833333333,10.18665625,9.373,10.846
2023-05-27,2023,May,2022-2023,1,,2,9.275,9.57508333333333,9.62502083333334,9.176,10.161
2023-05-28,2023,May,2022-2023,1,,2,10.944,9.82520833333333,9.82926041666667,9.077,10.944
2023-05-29,2023,May,2022-2023,1,,2,9.472,10.1569166666667,10.2225833333333,9.275,10.944
2023-05-30,2023,May,2022-2023,1,,2,11.041,10.17325,10.2050729166667,9.4885,11.041
2023-05-31,2023,May,2022-2023,1,,2,11.528,10.846,10.9886979166667,10.455,11.819
2023-06-01,2023,Jun,2022-2023,1,,2,11.431,11.147125,11.13715625,10.063,11.819
2023-06-02,2023,Jun,2022-2023,1,,2,11.625,11.540125,11.5783125,11.041,12.013
2023-06-03,2023,Jun,2022-2023,1,,2,10.846,11.6290416666667,11.5579270833333,10.748,12.11
2023-06-04,2023,Jun,2022-2023,1,,2,11.431,11.236,11.2298645833333,10.748,11.722
2023-06-05,2023,Jun,2022-2023,1,,2,12.207,11.928125,11.84075,10.748,12.497
2023-06-06,2023,Jun,2022-2023,1,,2,11.236,11.903875,11.8775104166667,11.139,12.401
2023-06-07,2023,Jun,2022-2023,1,,2,11.722,11.5360833333333,11.6128541666667,10.553,12.787
2023-06-08,2023,Jun,2022-2023,1,,2,12.11,11.7422083333333,11.6887083333333,10.553,12.883
2023-06-09,2023,Jun,2022-2023,1,,2,12.11,12.0938333333333,12.0931458333333,10.748,13.076
2023-06-10,2023,Jun,2022-2023,1,,2,10.846,11.8675,11.5150416666667,10.161,12.207
2023-06-11,2023,Jun,2022-2023,1,,2,9.472,10.7970416666667,10.7875,9.472,12.013
2023-06-12,2023,Jun,2022-2023,1,,2,9.669,10.5611666666667,10.7646354166667,9.50483333333333,12.207
2023-06-13,2023,Jun,2022-2023,1,,2,9.669,11.0655,10.9583125,9.669,12.11
2023-06-14,2023,Jun,2022-2023,1,,2,9.373,9.965,9.99104166666667,9.275,11.431
2023-06-15,2023,Jun,2022-2023,1,,2,9.571,9.57508333333333,9.56808333333333,8.68,10.063
2023-06-16,2023,Jun,2022-2023,1,,2,9.571,9.79658333333333,9.77595833333333,9.571,9.965
2023-06-17,2023,Jun,2022-2023,1,,2,9.176,9.571,9.57684375,9.176,9.768
2023-06-18,2023,Jun,2022-2023,1,,2,9.768,9.768,9.70779166666666,9.176,10.259
2023-06-19,2023,Jun,2022-2023,1,,2,9.965,9.866,9.93978125,9.571,10.455
2023-06-20,2023,Jun,2022-2023,1,,2,10.357,10.357,10.4159166666667,9.965,11.041
2023-06-21,2023,Jun,2022-2023,1,,2,10.161,10.748,10.7723541666667,10.161,11.528
2023-06-22,2023,Jun,2022-2023,1,,2,10.455,10.6141666666667,10.7571458333333,10.063,11.431
2023-06-23,2023,Jun,2022-2023,1,,2,10.161,10.748,10.7181666666667,9.866,12.013
2023-06-24,2023,Jun,2022-2023,1,,2,11.139,10.9072083333333,10.9431875,10.161,12.013
2023-06-25,2023,Jun,2022-2023,1,,2,11.041,10.854125,11.1245416666667,10.553,12.304
2023-06-26,2023,Jun,2022-2023,1,,2,11.236,11.2400833333333,11.3123854166667,10.651,12.69
2023-06-27,2023,Jun,2022-2023,1,,2,10.846,11.6209583333333,11.7633333333333,10.161,13.846
2023-06-28,2023,Jun,2022-2023,1,,2,10.846,12.1623333333333,11.8454375,10.063,13.558
2023-06-29,2023,Jun,2022-2023,1,,2,11.236,12.4009166666667,12.1057708333333,10.553,13.269
2023-06-30,2023,Jun,2022-2023,1,,2,10.944,12.364125,12.2601458333333,10.944,14.038
2023-07-01,2023,Jul,2022-2023,1,,2,11.431,12.1705833333333,12.03184375,10.357,13.461
2023-07-02,2023,Jul,2022-2023,1,,2,11.722,12.0776666666667,12.04553125,10.748,12.98
2023-07-03,2023,Jul,2022-2023,1,,2,11.334,11.3420833333333,11.303,10.063,12.594
2023-07-04,2023,Jul,2022-2023,1,,2,11.236,11.9847083333333,11.8805,10.259,13.173
2023-07-05,2023,Jul,2022-2023,1,,2,12.11,11.540125,11.3881666666667,9.965,12.98
2023-07-06,2023,Jul,2022-2023,1,,2,11.625,11.345875,11.3634895833333,10.259,12.497
2023-07-07,2023,Jul,2022-2023,1,,2,10.846,10.846,10.8091145833333,10.259,11.5926666666667
2023-07-08,2023,Jul,2022-2023,1,,2,10.651,10.5938333333333,10.48103125,9.768,11.334
2023-07-09,2023,Jul,2022-2023,1,,2,11.431,10.67525,10.8147916666667,10.259,12.304
2023-07-10,2023,Jul,2022-2023,1,,2,10.846,11.341625,11.2004479166667,10.357,12.207
2023-07-11,2023,Jul,2022-2023,1,,2,11.041,11.032875,11.2997604166667,10.651,12.69
2023-07-12,2023,Jul,2022-2023,1,,2,10.651,11.499625,11.4506666666667,10.651,12.11
2023-07-13,2023,Jul,2022-2023,1,,2,11.625,11.6896666666667,11.7269583333333,10.651,13.365
2023-07-14,2023,Jul,2022-2023,1,,2,13.173,11.94025,11.9701041666667,10.944,13.173
2023-07-15,2023,Jul,2022-2023,1,,2,12.207,11.9240833333333,11.9800833333333,11.041,13.173
2023-07-16,2023,Jul,2022-2023,1,,2,12.207,12.23125,12.2118125,11.139,13.654
2023-07-17,2023,Jul,2022-2023,1,,2,12.98,12.4368333333333,12.3588854166667,11.139,13.75
2023-07-18,2023,Jul,2022-2023,1,,2,12.207,13.233,13.0302604166667,11.334,14.325
2023-07-19,2023,Jul,2022-2023,1,,2,12.594,13.906,13.8382604166667,12.207,15.282
2023-07-20,2023,Jul,2022-2023,1,,2,12.1585,13.742,13.6895677083333,12.11,14.709
2023-07-21,2023,Jul,2022-2023,1,,2,13.99,14.4067083333333,14.2706197916667,11.334,16.618
2023-07-22,2023,Jul,2022-2023,1,,2,15.33,15.6542916666667,15.267,11.916,16.618
2023-07-23,2023,Jul,2022-2023,1,,2,15.76,15.1449791666667,14.87596875,12.594,16.141
2023-07-24,2023,Jul,2022-2023,1,,2,15.282,15.1069583333333,14.7512916666667,11.819,15.855
2023-07-25,2023,Jul,2022-2023,1,,2,15.378,15.6085416666667,15.3265625,13.846,15.855
2023-07-26,2023,Jul,2022-2023,1,,2,15.378,15.2385,15.326,14.709,15.951
2023-07-27,2023,Jul,2022-2023,1,,2,14.517,15.2780416666667,15.11715625,13.461,16.618
2023-07-28,2023,Jul,2022-2023,1,,2,14.038,15.4532916666667,15.24184375,12.594,16.427
2023-07-29,2023,Jul,2022-2023,1,,2,12.69,15.3657083333333,15.3170833333333,12.69,16.618
2023-07-30,2023,Jul,2022-2023,1,,2,15.76,15.5490833333333,15.5260625,12.69,16.523
2023-07-31,2023,Jul,2022-2023,1,,2,14.996,15.907,15.8332083333333,14.996,16.237
2023-08-01,2023,Aug,2022-2023,1,,2,15.187,15.9589166666667,15.9125729166667,14.996,16.903
2023-08-02,2023,Aug,2022-2023,1,,2,13.461,14.9199166666667,14.7071666666667,12.497,16.046
2023-08-03,2023,Aug,2022-2023,1,,2,14.613,14.613,14.695375,12.11,16.332
2023-08-04,2023,Aug,2022-2023,1,,2,16.427,15.2979166666667,15.34225,13.75,16.618
2023-08-05,2023,Aug,2022-2023,1,,2,13.461,14.7642916666667,14.677,13.461,16.523
2023-08-06,2023,Aug,2022-2023,1,,2,15.378,15.09125,15.09409375,13.461,16.713
2023-08-07,2023,Aug,2022-2023,1,,2,16.808,15.5366666666667,15.3257083333333,12.69,16.808
2023-08-08,2023,Aug,2022-2023,1,,2,16.141,16.519,16.4620104166667,16.046,17.094
2023-08-09,2023,Aug,2022-2023,1,,2,15.951,15.951,15.82325,14.996,16.141
2023-08-10,2023,Aug,2022-2023,1,,2,15.282,15.6165,15.5935520833333,15.091,16.141
2023-08-11,2023,Aug,2022-2023,1,,2,15.951,15.8075,15.7488645833333,15.298,16.046
2023-08-12,2023,Aug,2022-2023,1,,2,16.332,16.046,16.0858854166667,15.951,16.332
2023-08-13,2023,Aug,2022-2023,1,,2,15.951,16.2884583333333,16.33996875,15.951,16.713
2023-08-14,2023,Aug,2022-2023,1,,2,15.76,15.883,15.90090625,15.664,16.141
2023-08-15,2023,Aug,2022-2023,1,,2,15.473,15.951,15.9178645833333,15.378,16.332
2023-08-16,2023,Aug,2022-2023,1,,2,14.421,15.6560833333333,15.6214375,14.421,16.046
2023-08-17,2023,Aug,2022-2023,1,,2,12.69,15.6482916666667,15.1953645833333,12.69,16.237
2023-08-18,2023,Aug,2022-2023,1,,2,12.883,12.883,12.89271875,11.528,13.942
2023-08-19,2023,Aug,2022-2023,1,,2,13.654,12.7465416666667,12.6203229166667,11.139,13.75
2023-08-20,2023,Aug,2022-2023,1,,2,12.883,12.4849583333333,12.4391145833333,10.944,13.654
2023-08-21,2023,Aug,2022-2023,1,,2,12.207,12.787,12.6219166666667,10.944,13.461
2023-08-22,2023,Aug,2022-2023,1,,2,12.207,11.6047916666667,11.6121458333333,10.748,12.401
2023-08-23,2023,Aug,2022-2023,1,,2,12.207,11.8149583333333,11.7440833333333,11.041,12.207
2023-08-24,2023,Aug,2022-2023,1,,2,12.69,12.5050833333333,12.4717395833333,11.722,13.076
2023-08-25,2023,Aug,2022-2023,1,,2,13.269,13.0962916666667,13.1283645833333,12.69,13.461
2023-08-26,2023,Aug,2022-2023,1,,2,14.038,13.67,13.7938229166667,13.269,14.23
2023-08-27,2023,Aug,2022-2023,1,,2,13.75,14.226,14.180625,13.269,14.709
2023-08-28,2023,Aug,2022-2023,1,,2,13.558,14.13,14.0415,13.269,14.613
2023-08-29,2023,Aug,2022-2023,1,,2,13.558,14.0139583333333,13.8752291666667,12.497,14.804
2023-08-30,2023,Aug,2022-2023,1,,2,13.75,13.95,13.9557708333333,13.461,14.421
2023-08-31,2023,Aug,2022-2023,1,,2,12.207,13.958,13.84934375,12.207,14.804
2023-09-01,2023,Sep,2022-2023,1,,2,12.11,13.361,13.4470520833333,11.722,14.9
2023-09-02,2023,Sep,2022-2023,1,,2,12.497,12.7385,12.70578125,11.139,13.558
2023-09-03,2023,Sep,2022-2023,1,,2,12.013,12.194875,12.1472708333333,11.722,12.497
2023-09-04,2023,Sep,2022-2023,1,,2,12.11,11.9240833333333,11.7548229166667,10.161,12.304
2023-09-05,2023,Sep,2022-2023,1,,2,11.722,11.6735,11.612375,10.748,12.207
2023-09-06,2023,Sep,2022-2023,1,,2,12.207,11.8230416666667,11.77921875,10.748,12.594
2023-09-07,2023,Sep,2022-2023,1,,2,13.365,12.3039583333333,12.5743125,11.528,13.942
