Date,Year,Month,WaterYear,TWtrPruth_bay01_Q_level,TWtrPruth_bay01_Q_flags,TWtrPruth_bay01_UNESCO_Q_level,TWtrPruth_bay01,TWtrPruth_bay01_Med,TWtrPruth_bay01_Avg,TWtrPruth_bay01_Min,TWtrPruth_bay01_Max
PST,Year,Month,WaterYear,Quality level,Quality flags,UNESCO QC,deg C,deg C,deg C,deg C,deg C
date,Year,Month,WaterYear,NS_Pruth_bay01,NS_Pruth_bay01,NS_Pruth_bay01,NS_Pruth_bay01,NS_Pruth_bay01,NS_Pruth_bay01,NS_Pruth_bay01,NS_Pruth_bay01
date,year,month,waterYear,WaterTemp_QL,WaterTemp_QC,WaterTemp_UQL,WaterTemp,WaterTemp_Med,WaterTemp_Avg,WaterTemp_Min,WaterTemp_Max
2016-06-10,2016,Jun,2015-2016,1,,2,10.516,10.59275,10.6390815972222,10.32,11.175
2016-06-11,2016,Jun,2015-2016,1,,2,10.858,11.026,10.9624756944444,10.198,11.807
2016-06-12,2016,Jun,2015-2016,1,,2,11.929,11.4855,11.5117447916667,10.59,12.437
2016-06-13,2016,Jun,2015-2016,1,,2,11.224,11.18425,11.178078125,10.712,11.9165
2016-06-14,2016,Jun,2015-2016,1,,2,11.346,11.257375,11.2641631944444,11.127,11.637
2016-06-15,2016,Jun,2015-2016,1,,2,11.175,11.3975,11.4314774305556,10.956,12.001
2016-06-16,2016,Jun,2015-2016,1,,2,11.734,12.107,11.9475225694444,11.151,12.413
2016-06-17,2016,Jun,2015-2016,1,,2,11.856,11.919625,11.9146631944444,11.565,12.364
2016-06-18,2016,Jun,2015-2016,1,,2,12.001,11.947,11.9676510416667,11.759,12.534
2016-06-19,2016,Jun,2015-2016,1,,2,11.71,11.99525,12.1995190972222,11.71,13.185
2016-06-20,2016,Jun,2015-2016,1,,2,11.443,11.91975,12.068421875,11.151,13.738
2016-06-21,2016,Jun,2015-2016,1,,2,10.98,11.913375,12.0140677083333,10.98,13.209
2016-06-22,2016,Jun,2015-2016,1,,2,11.346,11.792,11.7367326388889,10.834,12.171
2016-06-23,2016,Jun,2015-2016,1,,2,11.613,11.668,11.7263142361111,11.297,12.534
2016-06-24,2016,Jun,2015-2016,1,,2,11.394,11.61,11.6556857638889,11.346,12.678
2016-06-25,2016,Jun,2015-2016,1,,2,11.467,11.467,11.4981302083333,11.248,12.316
2016-06-26,2016,Jun,2015-2016,1,,2,11.71,11.725,11.665140625,11.248,12.122
2016-06-27,2016,Jun,2015-2016,1,,2,11.953,11.83775,11.8137517361111,11.37,12.63
2016-06-28,2016,Jun,2015-2016,1,,2,12.098,12.3795,12.580046875,11.443,15.247
2016-06-29,2016,Jun,2015-2016,1,,2,11.419,12.0375,12.1038940972222,10.98,14.146
2016-06-30,2016,Jun,2015-2016,1,,2,11.807,11.84075,11.9201875,11.053,13.112
2016-07-01,2016,Jul,2015-2016,1,,2,12.001,11.87375,12.1922951388889,11.297,13.618
2016-07-02,2016,Jul,2015-2016,1,,2,11.54,11.940625,11.8726267361111,11.175,12.171
2016-07-03,2016,Jul,2015-2016,1,,2,11.832,11.662,11.6613333333333,11.467,11.832
2016-07-04,2016,Jul,2015-2016,1,,2,11.321,11.788875,11.7563385416667,11.2,12.171
2016-07-05,2016,Jul,2015-2016,1,,2,11.904,11.565,11.623765625,11.224,12.509
2016-07-06,2016,Jul,2015-2016,1,,2,12.292,12.00725,12.082125,11.565,13.088
2016-07-07,2016,Jul,2015-2016,1,,2,13.522,12.841,12.9385729166667,11.686,14.529
2016-07-08,2016,Jul,2015-2016,1,,2,13.618,13.082,13.3635277777778,12.074,14.745
2016-07-09,2016,Jul,2015-2016,1,,2,13.04,13.061,13.1204756944444,12.509,14.002
2016-07-10,2016,Jul,2015-2016,1,,2,13.185,12.965,12.9885954861111,12.534,14.266
2016-07-11,2016,Jul,2015-2016,1,,2,13.329,13.10025,13.1304930555556,12.703,13.906
2016-07-12,2016,Jul,2015-2016,1,,2,12.92,12.968,13.0015225694444,12.727,13.522
2016-07-13,2016,Jul,2015-2016,1,,2,13.04,13.064,13.0530277777778,12.847,13.305
2016-07-14,2016,Jul,2015-2016,1,,2,13.137,13.185,13.3848940972222,12.871,14.984
2016-07-15,2016,Jul,2015-2016,1,,2,13.064,13.049,13.1058767361111,12.485,14.649
2016-07-16,2016,Jul,2015-2016,1,,2,12.413,12.509625,12.6392065972222,12.171,13.642
2016-07-17,2016,Jul,2015-2016,1,,2,12.364,12.407,12.4967586805556,12.05,13.978
2016-07-18,2016,Jul,2015-2016,1,,2,12.316,12.582,12.5997291666667,12.074,14.29
2016-07-19,2016,Jul,2015-2016,1,,2,12.871,12.690875,12.676703125,11.953,13.786
2016-07-20,2016,Jul,2015-2016,1,,2,12.268,12.66925,12.7624010416667,12.268,13.81
2016-07-21,2016,Jul,2015-2016,1,,2,12.316,12.666,12.8043819444444,12.171,14.505
2016-07-22,2016,Jul,2015-2016,1,,2,12.654,12.835375,12.8257673611111,11.71,14.361
2016-07-23,2016,Jul,2015-2016,1,,2,12.63,12.524625,12.5153263888889,11.589,14.002
2016-07-24,2016,Jul,2015-2016,1,,2,12.316,12.352,12.3589895833333,11.807,13.546
2016-07-25,2016,Jul,2015-2016,1,,2,12.34,12.252375,12.2556111111111,11.904,12.558
2016-07-26,2016,Jul,2015-2016,1,,2,12.413,12.349,12.4169010416667,12.025,13.834
2016-07-27,2016,Jul,2015-2016,1,,2,12.437,13.022,13.0976180555556,12.243,14.816
2016-07-28,2016,Jul,2015-2016,1,,2,12.243,13.431125,13.3290381944444,11.807,15.031
2016-07-29,2016,Jul,2015-2016,1,,2,13.353,13.064,13.1487465277778,12.098,15.079
2016-07-30,2016,Jul,2015-2016,1,,2,12.122,13.16075,13.0856163194444,11.54,14.673
2016-07-31,2016,Jul,2015-2016,1,,2,12.389,12.246625,12.5701059027778,11.54,14.888
2016-08-01,2016,Aug,2015-2016,1,,2,11.832,12.062,12.0358975694444,11.151,13.594
2016-08-02,2016,Aug,2015-2016,1,,2,11.151,11.652875,11.6280572916667,10.712,12.461
2016-08-03,2016,Aug,2015-2016,1,,2,11.175,11.303,11.2862708333333,10.736,12.606
2016-08-04,2016,Aug,2015-2016,1,,2,11.273,10.977,10.9782395833333,10.516,12.389
2016-08-05,2016,Aug,2015-2016,1,,2,13.329,10.961875,11.3850972222222,10.443,13.834
2016-08-06,2016,Aug,2015-2016,1,,2,13.305,11.209,11.5270138888889,10.222,14.29
2016-08-07,2016,Aug,2015-2016,1,,2,13.594,11.7615,12.156171875,10.492,14.122
2016-08-08,2016,Aug,2015-2016,1,,2,12.243,11.768,11.8843385416667,10.932,13.834
2016-08-09,2016,Aug,2015-2016,1,,2,12.122,11.67975,11.757515625,10.98,12.823
2016-08-10,2016,Aug,2015-2016,1,,2,11.492,11.540625,11.5668645833333,10.663,12.34
2016-08-11,2016,Aug,2015-2016,1,,2,11.175,11.4975,11.4786892361111,10.883,12.292
2016-08-12,2016,Aug,2015-2016,1,,2,10.785,11.885875,11.7566423611111,10.222,14.05
2016-08-13,2016,Aug,2015-2016,1,,2,10.712,11.175375,11.1124184027778,10.32,13.064
2016-08-14,2016,Aug,2015-2016,1,,2,10.907,11.02625,11.1503697916667,10.32,12.896
2016-08-15,2016,Aug,2015-2016,1,,2,10.81,10.892125,10.9500434027778,10.271,12.243
2016-08-16,2016,Aug,2015-2016,1,,2,10.443,10.696375,10.8137482638889,10.443,12.944
2016-08-17,2016,Aug,2015-2016,1,,2,10.907,10.76675,10.9256805555556,10.198,13.329
2016-08-18,2016,Aug,2015-2016,1,,2,10.001,10.6965,10.94884375,9.903,14.17
2016-08-19,2016,Aug,2015-2016,1,,2,10.858,10.68425,11.3038107638889,9.731,14.505
2016-08-20,2016,Aug,2015-2016,1,,2,11.637,10.271375,10.4978420138889,9.657,12.485
2016-08-21,2016,Aug,2015-2016,1,,2,11.54,10.007625,10.201515625,9.485,12.896
2016-08-22,2016,Aug,2015-2016,1,,2,11.273,9.891,10.0655815972222,9.534,12.219
2016-08-23,2016,Aug,2015-2016,1,,2,9.952,9.982875,10.0222100694444,9.558,11.273
2016-08-24,2016,Aug,2015-2016,1,,2,11.127,10.360125,10.5087378472222,9.558,12.703
2016-08-25,2016,Aug,2015-2016,1,,2,10.663,10.763625,11.0850138888889,9.706,13.04
2016-08-26,2016,Aug,2015-2016,1,,2,10.32,10.894375,11.2154565972222,9.706,14.816
2016-08-27,2016,Aug,2015-2016,1,,2,10.222,10.574125,10.8733923611111,9.706,15.366
2016-08-28,2016,Aug,2015-2016,1,,2,10.198,10.2285,10.6527430555556,9.706,14.266
2016-08-29,2016,Aug,2015-2016,1,,2,11.151,10.879625,10.8191579861111,9.682,12.896
2016-08-30,2016,Aug,2015-2016,1,,2,11.37,11.37,11.3787864583333,10.907,12.122
2016-08-31,2016,Aug,2015-2016,1,,2,11.662,11.7375,12.0787708333333,11.321,13.497
2016-09-01,2016,Sep,2015-2016,1,,2,12.171,12.340125,12.3506857638889,11.321,13.257
2016-09-02,2016,Sep,2015-2016,1,,2,12.243,12.249125,12.2949722222222,11.467,12.992
2016-09-03,2016,Sep,2015-2016,1,,2,11.662,12.3035,12.3653072916667,11.662,13.594
2016-09-04,2016,Sep,2015-2016,1,,2,11.613,12.07075,12.0524739583333,11.37,12.63
2016-09-05,2016,Sep,2015-2016,1,,2,12.05,12.167875,12.1636024305556,11.078,13.738
2016-09-06,2016,Sep,2015-2016,1,,2,12.292,12.198,12.1851006944444,11.127,12.871
2016-09-07,2016,Sep,2015-2016,1,,2,12.582,12.174,12.11965625,11.346,12.727
2016-09-08,2016,Sep,2015-2016,1,,2,12.195,12.095,12.1347065972222,11.856,12.558
2016-09-09,2016,Sep,2015-2016,1,,2,11.904,11.807125,11.8444913194444,11.273,12.485
2016-09-10,2016,Sep,2015-2016,1,,2,11.321,11.601,11.5783177083333,11.248,12.098
2016-09-11,2016,Sep,2015-2016,1,,2,11.175,11.324375,11.3971423611111,11.127,12.389
2016-09-12,2016,Sep,2015-2016,1,,2,11.953,12.0345,11.9624826388889,11.175,13.04
2016-09-13,2016,Sep,2015-2016,1,,2,11.904,12.5395,12.5057309027778,11.71,13.473
2016-09-14,2016,Sep,2015-2016,1,,2,11.516,12.225,12.3463611111111,11.005,14.337
2016-09-15,2016,Sep,2015-2016,1,,2,11.565,12.013125,12.1385746527778,11.102,14.218
2016-09-16,2016,Sep,2015-2016,1,,2,12.389,12.125375,12.1619166666667,11.419,13.377
2016-09-17,2016,Sep,2015-2016,1,,2,11.565,11.892,11.8577916666667,11.005,12.364
2016-09-18,2016,Sep,2015-2016,1,,2,11.321,11.494875,11.5338680555556,11.078,12.147
2016-09-19,2016,Sep,2015-2016,1,,2,11.248,11.236,11.3320989583333,10.956,11.977
2016-09-20,2016,Sep,2015-2016,1,,2,11.565,11.126875,11.2674635416667,10.687,12.171
2016-09-21,2016,Sep,2015-2016,1,,2,11.904,11.293625,11.4185503472222,10.687,12.34
2016-09-22,2016,Sep,2015-2016,1,,2,12.509,11.28475,11.5259149305556,10.687,12.63
2016-09-23,2016,Sep,2015-2016,1,,2,11.346,11.373,11.4664288194444,10.956,12.534
2016-09-24,2016,Sep,2015-2016,1,,2,11.54,11.303,11.3231493055556,10.907,11.613
2016-09-25,2016,Sep,2015-2016,1,,2,11.078,11.163,11.2359618055556,10.907,11.54
2016-09-26,2016,Sep,2015-2016,1,,2,11.297,11.12975,11.1657586805556,10.81,11.54
2016-09-27,2016,Sep,2015-2016,1,,2,11.005,11.010875,11.1077708333333,10.712,11.953
2016-09-28,2016,Sep,2015-2016,1,,2,11.175,11.287875,11.43459375,10.956,12.509
2016-09-29,2016,Sep,2015-2016,1,,2,11.346,11.467125,11.5846892361111,11.053,12.461
2016-09-30,2016,Sep,2015-2016,1,,2,11.224,11.637,11.6277465277778,11.151,12.219
2016-10-01,2016,Oct,2016-2017,1,,2,11.224,11.321,11.4426666666667,11.078,12.534
2016-10-02,2016,Oct,2016-2017,1,,2,10.907,11.36675,11.474765625,10.907,12.195
2016-10-03,2016,Oct,2016-2017,1,,2,11.346,11.49175,11.4765642361111,10.907,11.929
2016-10-04,2016,Oct,2016-2017,1,,2,11.419,11.4155,11.4179774305556,11.102,11.734
2016-10-05,2016,Oct,2016-2017,1,,2,11.248,11.273,11.2088802083333,10.907,11.419
2016-10-06,2016,Oct,2016-2017,1,,2,11.005,11.14175,11.0883177083333,10.663,11.37
2016-10-07,2016,Oct,2016-2017,1,,2,11.029,10.883,10.8658263888889,10.614,11.273
2016-10-08,2016,Oct,2016-2017,1,,2,11.151,10.849,10.8289131944444,10.492,11.151
2016-10-09,2016,Oct,2016-2017,1,,2,10.81,10.946875,10.9106475694444,10.614,11.175
2016-10-10,2016,Oct,2016-2017,1,,2,11.005,10.90725,10.9091892361111,10.663,11.175
2016-10-11,2016,Oct,2016-2017,1,,2,10.858,10.769875,10.6900190972222,9.854,10.9925
2016-10-12,2016,Oct,2016-2017,1,,2,10.541,10.696375,10.6807309027778,10.369,10.858
2016-10-13,2016,Oct,2016-2017,1,,2,10.443,10.467,10.4967118055556,10.345,10.663
2016-10-14,2016,Oct,2016-2017,1,,2,10.32,10.43675,10.4169149305556,10.296,10.492
2016-10-15,2016,Oct,2016-2017,1,,2,10.369,10.357,10.3683107638889,10.271,10.516
2016-10-16,2016,Oct,2016-2017,1,,2,10.296,10.348,10.375640625,10.222,10.516
2016-10-17,2016,Oct,2016-2017,1,,2,10.345,10.32,10.333921875,10.173,10.467
2016-10-18,2016,Oct,2016-2017,1,,2,10.149,10.274125,10.2819583333333,10.149,10.369
2016-10-19,2016,Oct,2016-2017,1,,2,10.222,10.222,10.2262552083333,10.149,10.247
2016-10-20,2016,Oct,2016-2017,1,,2,10.247,10.198,10.1965260416667,10.149,10.271
2016-10-21,2016,Oct,2016-2017,1,,2,10.173,10.198,10.20265625,10.1,10.247
2016-10-22,2016,Oct,2016-2017,1,,2,10.198,10.198,10.1925677083333,10.124,10.222
2016-10-23,2016,Oct,2016-2017,1,,2,10.222,10.198,10.2051597222222,10.149,10.222
2016-10-24,2016,Oct,2016-2017,1,,2,10.198,10.201,10.2011180555556,10.075,10.222
2016-10-25,2016,Oct,2016-2017,1,,2,10.051,10.112,10.1072552083333,10.051,10.198
2016-10-26,2016,Oct,2016-2017,1,,2,10.124,10.1,10.1011163194444,10.051,10.271
2016-10-27,2016,Oct,2016-2017,1,,2,10.173,10.173,10.1707899305556,10.1,10.247
2016-10-28,2016,Oct,2016-2017,1,,2,10.173,10.188625,10.1906319444444,10.149,10.271
2016-10-29,2016,Oct,2016-2017,1,,2,10.198,10.198,10.1903663194444,10.026,10.271
2016-10-30,2016,Oct,2016-2017,1,,2,10.149,10.173,10.1514184027778,10.001,10.247
2016-10-31,2016,Oct,2016-2017,1,,2,10.051,10.124,10.1302256944444,10.026,10.247
2016-11-01,2016,Nov,2016-2017,1,,2,10.075,10.075,10.0617430555556,9.854,10.173
2016-11-02,2016,Nov,2016-2017,1,,2,9.952,10.087375,10.0655954861111,9.928,10.173
2016-11-03,2016,Nov,2016-2017,1,,2,9.977,9.991875,10.0153315972222,9.879,10.149
2016-11-04,2016,Nov,2016-2017,1,,2,10.1,10.075,10.0652447916667,9.977,10.1
2016-11-05,2016,Nov,2016-2017,1,,2,10.198,10.198,10.1898229166667,10.124,10.247
2016-11-06,2016,Nov,2016-2017,1,,2,10.271,10.271,10.2563524305556,10.173,10.32
2016-11-07,2016,Nov,2016-2017,1,,2,10.345,10.271,10.2825659722222,10.271,10.345
2016-11-08,2016,Nov,2016-2017,1,,2,10.296,10.296,10.3081961805556,10.271,10.345
2016-11-09,2016,Nov,2016-2017,1,,2,10.394,10.394,10.36984375,10.296,10.418
2016-11-10,2016,Nov,2016-2017,1,,2,10.32,10.3325,10.3154756944444,10.124,10.394
2016-11-11,2016,Nov,2016-2017,1,,2,10.271,10.280375,10.2665850694444,10.075,10.394
2016-11-12,2016,Nov,2016-2017,1,,2,10.247,10.21325,10.2049513888889,10.075,10.345
2016-11-13,2016,Nov,2016-2017,1,,2,10.443,10.22525,10.2035138888889,9.977,10.443
2016-11-14,2016,Nov,2016-2017,1,,2,10.467,10.406,10.3768888888889,10.1,10.492
2016-11-15,2016,Nov,2016-2017,1,,2,10.443,10.467,10.4478958333333,10.296,10.541
2016-11-16,2016,Nov,2016-2017,1,,2,10.443,10.30825,10.3082083333333,10.051,10.541
2016-11-17,2016,Nov,2016-2017,1,,2,10.222,10.2285,10.2431822916667,9.829,10.541
2016-11-18,2016,Nov,2016-2017,1,,2,9.262,10.05675,9.94125,8.891,10.516
2016-11-19,2016,Nov,2016-2017,1,,2,9.04,9.2255,9.36646875,8.941,10.247
2016-11-20,2016,Nov,2016-2017,1,,2,9.41,9.3765,9.37105902777778,9.015,9.805
2016-11-21,2016,Nov,2016-2017,1,,2,9.238,9.592375,9.56779166666667,9.238,9.903
2016-11-22,2016,Nov,2016-2017,1,,2,9.879,9.7925,9.68471354166667,9.015,10.026
2016-11-23,2016,Nov,2016-2017,1,,2,10.051,9.835375,9.76952083333333,9.064,10.1
2016-11-24,2016,Nov,2016-2017,1,,2,10.32,10.213,10.1759982638889,9.608,10.394
2016-11-25,2016,Nov,2016-2017,1,,2,10.075,10.296,10.2391267361111,10.001,10.369
2016-11-26,2016,Nov,2016-2017,1,,2,9.632,9.731,9.692234375,9.188,10.124
2016-11-27,2016,Nov,2016-2017,1,,2,8.767,8.934375,8.95691840277778,8.593,9.62
2016-11-28,2016,Nov,2016-2017,1,,2,10.1,9.770875,9.67706076388889,8.767,10.198
2016-11-29,2016,Nov,2016-2017,1,,2,9.41,9.478125,9.47880902777778,8.742,10.222
2016-11-30,2016,Nov,2016-2017,1,,2,9.829,9.937,9.92380034722222,9.386,10.247
2016-12-01,2016,Dec,2016-2017,1,,2,9.632,9.5585,9.60007118055556,9.312,9.977
2016-12-02,2016,Dec,2016-2017,1,,2,10.345,10.149,10.102921875,9.608,10.369
2016-12-03,2016,Dec,2016-2017,1,,2,9.952,10.345,10.309328125,9.805,10.418
2016-12-04,2016,Dec,2016-2017,1,,2,8.965,9.5925,9.51724131944445,8.891,10.051
2016-12-05,2016,Dec,2016-2017,1,,2,8.891,9.021125,9.09958680555556,8.866,9.583
2016-12-06,2016,Dec,2016-2017,1,,2,7.995,8.07,8.3115625,7.67,8.916
2016-12-07,2016,Dec,2016-2017,1,,2,7.995,8.02,8.04673611111111,7.895,8.27
2016-12-08,2016,Dec,2016-2017,1,,2,8.02,7.995,7.99391493055555,7.72,8.145
2016-12-09,2016,Dec,2016-2017,1,,2,8.717,8.269875,8.24512326388889,7.544,8.717
2016-12-10,2016,Dec,2016-2017,1,,2,8.369,8.160625,8.05432638888889,6.914,8.792
2016-12-11,2016,Dec,2016-2017,1,,2,8.12,8.3195,8.21723784722222,7.192,8.841
2016-12-12,2016,Dec,2016-2017,1,,2,8.941,8.705,8.67163020833333,7.97,9.064
2016-12-13,2016,Dec,2016-2017,1,,2,9.015,8.937625,8.91512847222222,8.394,9.064
2016-12-14,2016,Dec,2016-2017,1,,2,9.04,9.018125,8.90781770833333,7.519,9.114
2016-12-15,2016,Dec,2016-2017,1,,2,8.742,8.99,8.61210763888889,7.268,9.089
2016-12-16,2016,Dec,2016-2017,1,,2,9.015,8.649,8.633609375,7.72,9.089
2016-12-17,2016,Dec,2016-2017,1,,2,8.941,8.776375,8.66521180555556,7.192,9.015
2016-12-18,2016,Dec,2016-2017,1,,2,8.593,8.792,8.78471527777778,8.593,8.965
2016-12-19,2016,Dec,2016-2017,1,,2,7.795,8.695625,8.55818402777778,7.619,8.941
2016-12-20,2016,Dec,2016-2017,1,,2,8.841,8.817,8.61824652777778,7.82,9.04
2016-12-21,2016,Dec,2016-2017,1,,2,8.319,8.817,8.79064930555556,8.319,8.866
2016-12-22,2016,Dec,2016-2017,1,,2,8.693,8.714,8.65160763888889,8.195,8.841
2016-12-23,2016,Dec,2016-2017,1,,2,8.668,8.73575,8.73369618055555,8.643,8.817
2016-12-24,2016,Dec,2016-2017,1,,2,8.792,8.742,8.72427777777778,8.618,8.792
2016-12-25,2016,Dec,2016-2017,1,,2,8.717,8.693,8.69297048611111,8.643,8.792
2016-12-26,2016,Dec,2016-2017,1,,2,8.767,8.742,8.71084375,8.494,8.792
2016-12-27,2016,Dec,2016-2017,1,,2,8.916,8.813875,8.81299826388889,8.767,8.941
2016-12-28,2016,Dec,2016-2017,1,,2,8.469,8.850375,8.74099131944444,8.419,8.99
2016-12-29,2016,Dec,2016-2017,1,,2,8.767,8.494,8.51554513888889,8.344,8.792
2016-12-30,2016,Dec,2016-2017,1,,2,8.419,8.589875,8.51977777777778,7.845,8.767
2016-12-31,2016,Dec,2016-2017,1,,2,8.419,8.465875,8.45477083333333,7.77,8.693
2017-01-01,2017,Jan,2016-2017,1,,2,7.67,7.478375,7.53750868055555,6.813,8.444
2017-01-02,2017,Jan,2016-2017,1,,2,7.192,7.594,7.52407986111111,6.965,7.87
2017-01-03,2017,Jan,2016-2017,1,,2,7.343,7.393,7.375890625,6.611,7.695
2017-01-04,2017,Jan,2016-2017,1,,2,8.12,8.066875,8.03875520833333,7.406,8.22
2017-01-05,2017,Jan,2016-2017,1,,2,8.045,8.1075,8.07047743055556,7.67,8.195
2017-01-06,2017,Jan,2016-2017,1,,2,7.645,7.97,7.94291666666667,7.645,8.045
2017-01-07,2017,Jan,2016-2017,1,,2,7.116,7.346125,7.411953125,7.091,7.845
2017-01-08,2017,Jan,2016-2017,1,,2,6.813,7.314875,7.31639409722222,6.763,7.87
2017-01-09,2017,Jan,2016-2017,1,,2,6.712,6.895375,6.88016145833333,6.433,7.519
2017-01-10,2017,Jan,2016-2017,1,,2,7.368,7.22325,7.19096527777778,6.661,7.67
2017-01-11,2017,Jan,2016-2017,1,,2,7.695,7.519,7.51600173611111,7.343,7.72
2017-01-12,2017,Jan,2016-2017,1,,2,7.469,7.53775,7.53749652777778,7.318,7.72
2017-01-13,2017,Jan,2016-2017,1,,2,7.419,7.419,7.40314930555556,7.268,7.469
2017-01-14,2017,Jan,2016-2017,1,,2,7.444,7.41575,7.41533854166666,7.318,7.494
2017-01-15,2017,Jan,2016-2017,1,,2,7.494,7.371125,7.39830208333333,7.318,7.519
2017-01-16,2017,Jan,2016-2017,1,,2,7.343,7.393,7.394171875,7.318,7.494
2017-01-17,2017,Jan,2016-2017,1,,2,7.469,7.396625,7.38303125,7.242,7.469
2017-01-18,2017,Jan,2016-2017,1,,2,7.544,7.503375,7.54323784722222,7.444,7.72
2017-01-19,2017,Jan,2016-2017,1,,2,7.619,7.58475,7.58447395833333,7.494,7.695
2017-01-20,2017,Jan,2016-2017,1,,2,7.67,7.67,7.66598090277778,7.619,7.72
2017-01-21,2017,Jan,2016-2017,1,,2,7.619,7.62225,7.631171875,7.569,7.695
2017-01-22,2017,Jan,2016-2017,1,,2,7.619,7.594,7.60183333333333,7.569,7.645
2017-01-23,2017,Jan,2016-2017,1,,2,7.469,7.590875,7.53209375,7.268,7.619
2017-01-24,2017,Jan,2016-2017,1,,2,7.041,7.109875,7.200875,6.965,7.594
2017-01-25,2017,Jan,2016-2017,1,,2,6.864,6.94,6.97468229166667,6.839,7.268
2017-01-26,2017,Jan,2016-2017,1,,2,7.066,7.00875,7.02375347222222,6.864,7.368
2017-01-27,2017,Jan,2016-2017,1,,2,7.167,7.163875,7.16747743055556,7.041,7.368
2017-01-28,2017,Jan,2016-2017,1,,2,7.192,7.318,7.29353993055556,7.167,7.419
2017-01-29,2017,Jan,2016-2017,1,,2,7.594,7.478375,7.41395486111111,7.192,7.619
2017-01-30,2017,Jan,2016-2017,1,,2,7.318,7.447125,7.42454166666667,6.737,7.645
2017-01-31,2017,Jan,2016-2017,1,,2,7.091,7.406,7.21247048611111,6.255,7.519
2017-02-01,2017,Feb,2016-2017,1,,2,7.242,7.377375,7.30043923611111,6.788,7.444
2017-02-02,2017,Feb,2016-2017,1,,2,7.444,7.45025,7.42216319444444,7.217,7.519
2017-02-03,2017,Feb,2016-2017,1,,2,6.331,7.32425,7.10667534722222,6.331,7.494
2017-02-04,2017,Feb,2016-2017,1,,2,6.433,6.21075,6.22217708333333,4.895,7.142
2017-02-05,2017,Feb,2016-2017,1,,2,5.411,5.789375,5.87446875,5.282,6.585
2017-02-06,2017,Feb,2016-2017,1,,2,4.947,5.39475,5.16679166666667,3.958,5.616
2017-02-07,2017,Feb,2016-2017,1,,2,6.509,5.0955,5.33268402777778,3.985,7.066
2017-02-08,2017,Feb,2016-2017,1,,2,5.898,5.923625,5.62324826388889,3.617,7.116
2017-02-09,2017,Feb,2016-2017,1,,2,7.066,5.642125,5.80286111111111,5.024,7.217
2017-02-10,2017,Feb,2016-2017,1,,2,7.066,6.82625,6.83559027777778,6.458,7.116
2017-02-11,2017,Feb,2016-2017,1,,2,7.015,6.993125,6.98401909722222,6.839,7.066
2017-02-12,2017,Feb,2016-2017,1,,2,6.509,6.737,6.74740625,6.509,7.015
2017-02-13,2017,Feb,2016-2017,1,,2,6.914,6.598,6.62117881944445,6.509,6.965
2017-02-14,2017,Feb,2016-2017,1,,2,7.015,6.933125,6.94597048611111,6.763,7.066
2017-02-15,2017,Feb,2016-2017,1,,2,7.116,7.066,7.06903993055555,7.015,7.192
2017-02-16,2017,Feb,2016-2017,1,,2,7.167,7.1545,7.17784895833333,7.066,7.393
2017-02-17,2017,Feb,2016-2017,1,,2,7.167,7.167,7.177625,7.116,7.343
2017-02-18,2017,Feb,2016-2017,1,,2,7.268,7.242,7.23426909722222,7.167,7.318
2017-02-19,2017,Feb,2016-2017,1,,2,7.268,7.268,7.27215972222222,7.217,7.368
2017-02-20,2017,Feb,2016-2017,1,,2,7.318,7.296125,7.30541319444444,7.268,7.368
2017-02-21,2017,Feb,2016-2017,1,,2,7.343,7.343,7.33952604166667,7.242,7.444
2017-02-22,2017,Feb,2016-2017,1,,2,7.444,7.393,7.39046354166667,7.343,7.469
2017-02-23,2017,Feb,2016-2017,1,,2,7.444,7.419,7.35856944444444,6.661,7.469
2017-02-24,2017,Feb,2016-2017,1,,2,7.469,7.16675,7.01199131944444,5.745,7.469
2017-02-25,2017,Feb,2016-2017,1,,2,6.914,6.867,6.71777604166667,5.872,7.469
2017-02-26,2017,Feb,2016-2017,1,,2,6.94,7.040625,6.82714236111111,5.462,7.268
2017-02-27,2017,Feb,2016-2017,1,,2,7.015,7.03775,7.004828125,6.687,7.167
2017-02-28,2017,Feb,2016-2017,1,,2,7.192,7.087875,7.065984375,6.889,7.318
2017-03-01,2017,Mar,2016-2017,1,,2,7.343,7.217,7.21340451388889,6.965,7.343
2017-03-02,2017,Mar,2016-2017,1,,2,7.242,7.066,7.077390625,6.864,7.343
2017-03-03,2017,Mar,2016-2017,1,,2,7.242,7.242,7.23997222222222,7.116,7.318
2017-03-04,2017,Mar,2016-2017,1,,2,7.268,7.226375,7.14032986111111,6.611,7.318
2017-03-05,2017,Mar,2016-2017,1,,2,7.192,7.271125,7.23327777777778,6.864,7.343
2017-03-06,2017,Mar,2016-2017,1,,2,6.889,7.119625,7.05594270833333,6.611,7.293
2017-03-07,2017,Mar,2016-2017,1,,2,6.965,6.9145,6.89964583333333,6.661,7.167
2017-03-08,2017,Mar,2016-2017,1,,2,6.839,7.14825,7.11778125,6.839,7.318
2017-03-09,2017,Mar,2016-2017,1,,2,6.585,7.0785,6.91076736111111,5.924,7.343
2017-03-10,2017,Mar,2016-2017,1,,2,6.204,6.544125,6.57929340277778,6.128,7.293
2017-03-11,2017,Mar,2016-2017,1,,2,6.281,6.22025,6.25275520833333,6,6.965
2017-03-12,2017,Mar,2016-2017,1,,2,6.331,6.331,6.33063541666667,6.281,6.408
