Date,Year,Month,WaterYear,TWtrChoked_sandspit_sgrassQ_level,TWtrChoked_sandspit_sgrassQ_flags,TWtrChoked_sandspit_sgrassUNESCO_Q_level,TWtrChoked_sandspit_sgrass,TWtrChoked_sandspit_sgrassMed,TWtrChoked_sandspit_sgrassAvg,TWtrChoked_sandspit_sgrassMin,TWtrChoked_sandspit_sgrassMax
2022-08-01,2022,Aug,2021-2022,1,,2,10.553,10.740125,10.8847291666667,10.161,12.207
2022-08-02,2022,Aug,2021-2022,1,,2,10.944,10.561125,10.5647395833333,9.965,11.334
2022-08-03,2022,Aug,2021-2022,1,,2,12.69,11.1997083333333,11.2594791666667,10.357,12.69
2022-08-04,2022,Aug,2021-2022,1,,2,11.916,12.392875,12.37325,10.553,14.325
2022-08-05,2022,Aug,2021-2022,1,,2,10.553,11.758375,11.6592395833333,10.063,13.076
2022-08-06,2022,Aug,2021-2022,1,,2,10.161,11.0369583333333,10.9796666666667,10.063,12.207
2022-08-07,2022,Aug,2021-2022,1,"MV:15 of 24 missing",3,,11.05725,11.1215962602213,10.161,11.722
2022-08-08,2022,Aug,2021-2022,1,"MV:22 of 24 missing:1 of 24 flagged",3,9.768,10.0057916666667,10.001625,9.768,10.063
2022-08-09,2022,Aug,2021-2022,1,,2,9.965,10.4305,10.4566145833333,9.768,11.236
2022-08-10,2022,Aug,2021-2022,1,,2,10.748,10.7442083333333,11.0301145833333,9.571,13.076
2022-08-11,2022,Aug,2021-2022,1,,2,11.431,11.5603333333333,11.6326145833333,10.259,13.461
2022-08-12,2022,Aug,2021-2022,1,,2,11.041,10.7157916666667,10.7946041666667,10.063,11.916
2022-08-13,2022,Aug,2021-2022,1,,2,13.269,10.9925,11.2147708333333,10.161,13.269
2022-08-14,2022,Aug,2021-2022,1,,2,13.654,12.126125,12.2490520833333,10.455,13.654
2022-08-15,2022,Aug,2021-2022,1,,2,13.173,12.58925,12.5828645833333,10.944,13.75
2022-08-16,2022,Aug,2021-2022,1,,2,12.98,12.3683333333333,12.2439479166667,10.553,13.269
2022-08-17,2022,Aug,2021-2022,1,,2,13.076,12.673875,12.54275,11.041,13.558
2022-08-18,2022,Aug,2021-2022,1,,2,12.401,11.903875,11.9129895833333,10.553,13.173
2022-08-19,2022,Aug,2021-2022,1,,2,11.722,12.304,12.12965625,10.944,14.038
2022-08-20,2022,Aug,2021-2022,1,,2,11.528,13.22875,12.81875,11.139,13.942
2022-08-21,2022,Aug,2021-2022,1,,2,10.944,13.958,13.5971875,10.944,15.855
2022-08-22,2022,Aug,2021-2022,1,,2,11.041,13.027875,12.9122604166667,10.455,15.091
2022-08-23,2022,Aug,2021-2022,1,,2,10.455,11.6290416666667,11.7101041666667,10.455,13.365
2022-08-24,2022,Aug,2021-2022,1,,2,11.236,11.3420416666667,11.4343020833333,10.5201666666667,12.304
2022-08-25,2022,Aug,2021-2022,1,,2,11.236,11.2971666666667,11.395125,9.965,12.594
2022-08-26,2022,Aug,2021-2022,1,,2,11.625,11.4148333333333,11.3750520833333,10.357,12.594
2022-08-27,2022,Aug,2021-2022,1,,2,11.236,11.1591666666667,11.0856770833333,10.455,11.625
2022-08-28,2022,Aug,2021-2022,1,,2,13.173,11.4633333333333,11.68753125,9.965,13.365
2022-08-29,2022,Aug,2021-2022,1,,2,13.654,12.8633333333333,12.98640625,12.304,13.654
2022-08-30,2022,Aug,2021-2022,1,,2,13.269,12.9637916666667,12.91871875,11.236,13.75
2022-08-31,2022,Aug,2021-2022,1,,2,12.69,12.581875,12.5486354166667,11.139,13.269
2022-09-01,2022,Sep,2021-2022,1,,2,12.883,12.340375,12.27715625,11.625,12.883
2022-09-02,2022,Sep,2021-2022,1,,2,12.98,12.5859166666667,12.4087395833333,11.236,13.076
2022-09-03,2022,Sep,2021-2022,1,,2,13.461,13.015875,13.01471875,12.207,13.75
2022-09-04,2022,Sep,2021-2022,1,,2,13.654,13.654,13.5596145833333,12.883,13.846
2022-09-05,2022,Sep,2021-2022,1,,2,13.558,13.906,13.8606875,13.173,14.421
2022-09-06,2022,Sep,2021-2022,1,,2,13.654,13.838,13.7567291666667,13.076,14.134
2022-09-07,2022,Sep,2021-2022,1,,2,12.883,13.77,13.7276979166667,12.883,14.23
2022-09-08,2022,Sep,2021-2022,1,,2,11.819,13.08825,13.0427291666667,11.819,13.461
2022-09-09,2022,Sep,2021-2022,1,,2,11.819,11.8432083333333,11.8934583333333,10.846,13.173
2022-09-10,2022,Sep,2021-2022,1,,2,11.722,11.8028333333333,11.8158645833333,11.139,12.594
2022-09-11,2022,Sep,2021-2022,1,,2,11.916,11.79475,11.7380208333333,10.846,12.594
2022-09-12,2022,Sep,2021-2022,1,,2,12.207,11.8715416666667,11.89246875,10.651,12.69
2022-09-13,2022,Sep,2021-2022,1,,2,11.819,11.806875,11.8043541666667,10.455,12.787
2022-09-14,2022,Sep,2021-2022,1,,2,13.269,11.8028333333333,11.8194583333333,10.944,13.269
2022-09-15,2022,Sep,2021-2022,1,,2,13.173,12.19075,12.3274791666667,10.944,13.461
2022-09-16,2022,Sep,2021-2022,1,,2,13.461,12.6420833333333,12.64975,11.236,13.846
2022-09-17,2022,Sep,2021-2022,1,,2,11.722,12.6496666666667,12.53146875,11.139,13.846
2022-09-18,2022,Sep,2021-2022,1,,2,11.334,12.0049166666667,11.97625,11.041,12.883
2022-09-19,2022,Sep,2021-2022,1,,2,11.334,11.916,11.8693125,11.139,12.787
2022-09-20,2022,Sep,2021-2022,1,,2,11.722,12.1625416666667,12.1821458333333,11.3501666666667,12.883
2022-09-21,2022,Sep,2021-2022,1,,2,11.236,12.4485416666667,12.2916041666667,11.236,13.076
2022-09-22,2022,Sep,2021-2022,1,,2,12.304,12.8794166666667,12.5969375,11.139,13.654
2022-09-23,2022,Sep,2021-2022,1,,2,11.041,12.34025,12.50871875,11.041,13.558
2022-09-24,2022,Sep,2021-2022,1,,2,12.883,12.4485,12.2928958333333,10.846,13.365
2022-09-25,2022,Sep,2021-2022,1,,2,13.173,12.3842083333333,12.4205833333333,11.139,13.365
2022-09-26,2022,Sep,2021-2022,1,,2,12.883,12.1180833333333,12.12225,10.748,13.1086666666667
2022-09-27,2022,Sep,2021-2022,1,,2,12.304,11.8755833333333,11.8893645833333,11.041,12.8508333333333
2022-09-28,2022,Sep,2021-2022,1,,2,12.69,11.8109166666667,11.9441041666667,11.334,12.98
2022-09-29,2022,Sep,2021-2022,1,,2,13.076,12.2959166666667,12.4559166666667,11.528,13.75
2022-09-30,2022,Sep,2021-2022,1,,2,12.304,12.207,12.33475,11.041,13.365
2022-10-01,2022,Oct,2022-2023,1,,2,11.722,11.8230416666667,11.9259791666667,11.236,12.594
2022-10-02,2022,Oct,2022-2023,1,,2,11.236,11.7260416666667,11.7450833333333,10.944,12.207
2022-10-03,2022,Oct,2022-2023,1,,2,10.846,11.4350416666667,11.43675,10.846,11.819
2022-10-04,2022,Oct,2022-2023,1,,2,11.236,11.3945416666667,11.4044583333333,10.911,11.722
2022-10-05,2022,Oct,2022-2023,1,,2,11.334,11.334,11.4254166666667,10.944,12.013
2022-10-06,2022,Oct,2022-2023,1,,2,11.041,11.6573333333333,11.5548645833333,10.748,12.207
2022-10-07,2022,Oct,2022-2023,1,,2,10.944,11.236,11.2206979166667,10.455,11.625
2022-10-08,2022,Oct,2022-2023,1,,2,10.553,10.846,10.84390625,10.455,11.236
2022-10-09,2022,Oct,2022-2023,1,,2,10.553,10.3610833333333,10.3794583333333,10.161,10.553
2022-10-10,2022,Oct,2022-2023,1,,2,10.846,10.8215,10.68796875,10.063,11.236
2022-10-11,2022,Oct,2022-2023,1,,2,9.965,10.0793333333333,10.14153125,9.866,10.8296666666667
2022-10-12,2022,Oct,2022-2023,1,,2,9.965,9.965,9.96479166666667,9.768,10.161
2022-10-13,2022,Oct,2022-2023,1,,2,10.553,10.0670833333333,10.1364583333333,9.866,10.651
2022-10-14,2022,Oct,2022-2023,1,,2,10.455,10.27125,10.3333333333333,9.866,10.846
2022-10-15,2022,Oct,2022-2023,1,,2,10.259,10.2426666666667,10.3120416666667,9.965,10.748
2022-10-16,2022,Oct,2022-2023,1,,2,10.553,10.259,10.3355208333333,10.063,10.944
2022-10-17,2022,Oct,2022-2023,1,,2,11.041,10.8541666666667,10.9507083333333,10.5693333333333,11.334
2022-10-18,2022,Oct,2022-2023,1,,2,11.625,11.528,11.454875,11.041,11.819
2022-10-19,2022,Oct,2022-2023,1,,2,11.334,11.625,11.6078229166667,11.334,11.819
2022-10-20,2022,Oct,2022-2023,1,,2,10.455,11.2400833333333,11.2209895833333,10.455,11.431
2022-10-21,2022,Oct,2022-2023,1,,2,10.846,10.894875,10.8623020833333,10.5201666666667,11.041
2022-10-22,2022,Oct,2022-2023,1,,2,10.455,10.553,10.4998229166667,9.866,10.846
2022-10-23,2022,Oct,2022-2023,1,,2,10.748,10.112,10.1885520833333,9.965,10.748
2022-10-24,2022,Oct,2022-2023,1,,2,10.357,10.61425,10.5672604166667,10.259,10.748
2022-10-25,2022,Oct,2022-2023,1,,2,10.455,10.357,10.3273958333333,9.965,10.455
2022-10-26,2022,Oct,2022-2023,1,,2,10.063,10.259,10.2120416666667,9.965,10.455
2022-10-27,2022,Oct,2022-2023,1,,2,9.965,9.965,9.939125,9.866,10.063
2022-10-28,2022,Oct,2022-2023,1,,2,9.768,9.83741666666667,9.80669791666667,9.669,9.965
2022-10-29,2022,Oct,2022-2023,1,,2,9.866,9.768,9.80372916666667,9.768,9.866
2022-10-30,2022,Oct,2022-2023,1,,2,9.669,9.85783333333333,9.81490625,9.669,9.866
2022-10-31,2022,Oct,2022-2023,1,,2,9.571,9.61591666666667,9.62516666666666,9.571,9.768
2022-11-01,2022,Nov,2022-2023,1,,2,9.373,9.571,9.5441875,9.373,9.571
2022-11-02,2022,Nov,2022-2023,1,,2,9.472,9.373,9.38253125,9.077,9.571
2022-11-03,2022,Nov,2022-2023,1,,2,9.275,9.176,9.19234375,8.978,9.571
2022-11-04,2022,Nov,2022-2023,1,,2,9.373,9.275,9.28814583333333,9.176,9.373
2022-11-05,2022,Nov,2022-2023,1,,2,9.176,9.176,9.18001041666667,9.077,9.472
2022-11-06,2022,Nov,2022-2023,1,,2,8.581,8.973875,8.96544791666667,8.481,9.176
2022-11-07,2022,Nov,2022-2023,1,,2,8.581,8.481,8.51008333333333,7.983,8.978
2022-11-08,2022,Nov,2022-2023,1,,2,8.68,8.581,8.58796875,8.382,8.978
2022-11-09,2022,Nov,2022-2023,1,,2,8.382,8.531,8.52175,8.382,8.68
2022-11-10,2022,Nov,2022-2023,1,,2,8.382,8.386125,8.41908333333333,8.282,8.581
2022-11-11,2022,Nov,2022-2023,1,,2,8.581,8.481,8.49784375,8.382,8.68
2022-11-12,2022,Nov,2022-2023,1,,2,8.382,8.581,8.58090625,8.382,8.68
2022-11-13,2022,Nov,2022-2023,1,,2,8.282,8.481,8.45320833333333,8.282,8.581
2022-11-14,2022,Nov,2022-2023,1,,2,8.382,8.481,8.444875,8.282,8.481
2022-11-15,2022,Nov,2022-2023,1,,2,8.182,8.382,8.3610625,8.182,8.481
2022-11-16,2022,Nov,2022-2023,1,,2,8.082,8.17366666666667,8.14970833333333,8.082,8.282
2022-11-17,2022,Nov,2022-2023,1,,2,7.983,8.082,8.09159375,7.983,8.382
2022-11-18,2022,Nov,2022-2023,1,,2,7.983,7.983,7.98452083333333,7.782,8.082
2022-11-19,2022,Nov,2022-2023,1,,2,8.082,7.983,7.97303125,7.782,8.082
2022-11-20,2022,Nov,2022-2023,1,,2,8.082,8.082,8.09247916666667,7.983,8.182
2022-11-21,2022,Nov,2022-2023,1,,2,8.182,8.07375,8.05220833333333,7.882,8.182
2022-11-22,2022,Nov,2022-2023,1,,2,8.182,8.08616666666667,8.12574999999999,8.082,8.182
2022-11-23,2022,Nov,2022-2023,1,,2,8.382,8.182,8.24027083333333,8.182,8.481
2022-11-24,2022,Nov,2022-2023,1,,2,8.481,8.382,8.36840625,8.282,8.481
2022-11-25,2022,Nov,2022-2023,1,,2,8.481,8.382,8.402625,8.382,8.481
2022-11-26,2022,Nov,2022-2023,1,,2,8.282,8.410875,8.42523958333333,8.282,8.481
2022-11-27,2022,Nov,2022-2023,1,,2,8.182,8.332,8.32672916666667,8.182,8.481
2022-11-28,2022,Nov,2022-2023,1,,2,7.983,8.082,8.13201041666666,7.983,8.382
2022-11-29,2022,Nov,2022-2023,1,,2,7.682,7.97879166666667,7.93736458333333,7.481,8.382
2022-11-30,2022,Nov,2022-2023,1,,2,7.481,7.53579166666667,7.60021875,7.28,8.182
2022-12-01,2022,Dec,2022-2023,1,,2,7.28,7.431,7.46211458333333,7.079,7.983
2022-12-02,2022,Dec,2022-2023,1,,2,7.28,6.877,6.85702083333333,6.166,7.481
2022-12-03,2022,Dec,2022-2023,1,,2,7.381,7.381,7.41926041666667,6.978,8.082
2022-12-04,2022,Dec,2022-2023,1,,2,7.481,7.381,7.40258333333333,7.179,7.682
2022-12-05,2022,Dec,2022-2023,1,,2,7.381,7.389375,7.39641666666666,7.079,7.582
2022-12-06,2022,Dec,2022-2023,1,,2,7.381,7.47266666666667,7.4330625,7.28,7.682
2022-12-07,2022,Dec,2022-2023,1,,2,7.882,7.481,7.53017708333333,7.381,7.882
2022-12-08,2022,Dec,2022-2023,1,,2,7.682,7.682,7.71325,7.582,7.882
2022-12-09,2022,Dec,2022-2023,1,,2,7.682,7.71116666666667,7.72575,7.582,7.782
2022-12-10,2022,Dec,2022-2023,1,,2,7.682,7.682,7.72366666666667,7.682,7.782
2022-12-11,2022,Dec,2022-2023,1,,2,7.481,7.682,7.65896875,7.481,7.882
2022-12-12,2022,Dec,2022-2023,1,,2,7.481,7.481,7.485375,7.381,7.682
2022-12-13,2022,Dec,2022-2023,1,,2,7.381,7.582,7.57441666666666,7.381,7.682
2022-12-14,2022,Dec,2022-2023,1,,2,7.28,7.381,7.39232291666667,7.28,7.582
2022-12-15,2022,Dec,2022-2023,1,,2,7.28,7.37679166666667,7.35977083333333,7.28,7.582
2022-12-16,2022,Dec,2022-2023,1,,2,7.381,7.37679166666667,7.35032291666667,7.179,7.481
2022-12-17,2022,Dec,2022-2023,1,,2,6.877,7.28420833333333,7.27477083333333,6.877,7.481
2022-12-18,2022,Dec,2022-2023,1,,2,6.573,6.674,6.72983333333334,6.37,7.481
2022-12-19,2022,Dec,2022-2023,1,,2,6.471,6.66558333333333,6.68552083333334,6.37,7.28
2022-12-20,2022,Dec,2022-2023,1,,2,6.573,6.471,6.42545833333333,5.757,7.079
2022-12-21,2022,Dec,2022-2023,1,,2,7.079,6.4205,6.48466666666667,6.166,7.179
2022-12-22,2022,Dec,2022-2023,1,,2,6.978,6.8685,6.85655208333333,6.573,7.179
2022-12-23,2022,Dec,2022-2023,1,,2,7.079,6.84725,6.81655208333333,6.471,7.079
2022-12-24,2022,Dec,2022-2023,1,,2,7.179,7.179,7.13208333333333,6.978,7.28
2022-12-25,2022,Dec,2022-2023,1,,2,7.381,7.28,7.25895833333333,7.179,7.381
2022-12-26,2022,Dec,2022-2023,1,,2,7.381,7.381,7.4018125,7.28,7.481
2022-12-27,2022,Dec,2022-2023,1,,2,7.28,7.381,7.38201041666667,7.28,7.481
2022-12-28,2022,Dec,2022-2023,1,,2,7.179,7.381,7.35048958333333,7.179,7.381
2022-12-29,2022,Dec,2022-2023,1,,2,7.28,7.28,7.30840625,7.179,7.381
2022-12-30,2022,Dec,2022-2023,1,,2,7.28,7.28,7.30104166666667,7.28,7.381
2022-12-31,2022,Dec,2022-2023,1,,2,7.28,7.28,7.28,7.28,7.28
2023-01-01,2023,Jan,2022-2023,1,,2,7.179,7.27579166666667,7.24107291666667,7.179,7.28
2023-01-02,2023,Jan,2022-2023,1,,2,7.28,7.28,7.24948958333333,7.179,7.28
2023-01-03,2023,Jan,2022-2023,1,,2,7.381,7.28,7.29157291666667,7.179,7.381
2023-01-04,2023,Jan,2022-2023,1,,2,7.28,7.28,7.31682291666667,7.179,7.381
2023-01-05,2023,Jan,2022-2023,1,,2,7.481,7.37679166666667,7.36596875,7.28,7.481
2023-01-06,2023,Jan,2022-2023,1,,2,7.582,7.582,7.58290625,7.481,7.682
2023-01-07,2023,Jan,2022-2023,1,,2,7.582,7.582,7.60491666666666,7.582,7.682
2023-01-08,2023,Jan,2022-2023,1,,2,7.582,7.582,7.54622916666666,7.481,7.582
2023-01-09,2023,Jan,2022-2023,1,,2,7.582,7.582,7.5860625,7.481,7.682
2023-01-10,2023,Jan,2022-2023,1,,2,7.582,7.682,7.67575,7.582,7.782
2023-01-11,2023,Jan,2022-2023,1,,2,7.582,7.582,7.59645833333333,7.481,7.682
2023-01-12,2023,Jan,2022-2023,1,,2,7.682,7.582,7.60791666666666,7.481,7.682
2023-01-13,2023,Jan,2022-2023,1,,2,7.782,7.77783333333333,7.74345833333333,7.682,7.782
2023-01-14,2023,Jan,2022-2023,1,,2,7.582,7.682,7.69033333333333,7.582,7.782
2023-01-15,2023,Jan,2022-2023,1,,2,7.682,7.582,7.60804166666667,7.582,7.682
2023-01-16,2023,Jan,2022-2023,1,,2,7.582,7.582,7.59554166666666,7.582,7.682
2023-01-17,2023,Jan,2022-2023,1,,2,7.582,7.582,7.57777083333333,7.481,7.682
2023-01-18,2023,Jan,2022-2023,1,,2,7.582,7.582,7.56722916666666,7.481,7.682
2023-01-19,2023,Jan,2022-2023,1,,2,7.682,7.582,7.57877083333333,7.481,7.682
2023-01-20,2023,Jan,2022-2023,1,,2,7.782,7.682,7.710125,7.582,7.782
2023-01-21,2023,Jan,2022-2023,1,,2,7.983,7.832,7.84671875,7.782,7.983
2023-01-22,2023,Jan,2022-2023,1,,2,7.882,7.882,7.86857291666667,7.782,7.983
2023-01-23,2023,Jan,2022-2023,1,,2,7.983,7.88620833333333,7.92509375,7.882,8.082
2023-01-24,2023,Jan,2022-2023,1,,2,7.983,7.983,7.987,7.882,8.082
2023-01-25,2023,Jan,2022-2023,1,,2,8.082,7.983,8.02734375,7.983,8.082
2023-01-26,2023,Jan,2022-2023,1,,2,8.182,8.182,8.17054166666667,8.082,8.182
2023-01-27,2023,Jan,2022-2023,1,,2,7.983,8.082,8.10078125,7.983,8.182
2023-01-28,2023,Jan,2022-2023,1,,2,7.481,7.983,7.89820833333333,7.481,8.082
2023-01-29,2023,Jan,2022-2023,1,,2,7.28,7.48520833333333,7.55219791666666,7.28,7.983
2023-01-30,2023,Jan,2022-2023,1,,2,7.28,7.47683333333333,7.45402083333333,7.28,7.682
2023-01-31,2023,Jan,2022-2023,1,,2,7.079,7.079,7.12276041666667,6.978,7.28
2023-02-01,2023,Feb,2022-2023,1,,2,7.481,7.481,7.40991666666666,7.079,7.582
2023-02-02,2023,Feb,2022-2023,1,,2,7.882,7.782,7.73815625,7.481,7.983
2023-02-03,2023,Feb,2022-2023,1,,2,7.882,7.882,7.882,7.882,7.882
2023-02-04,2023,Feb,2022-2023,1,,2,7.882,7.882,7.88620833333334,7.882,7.983
2023-02-05,2023,Feb,2022-2023,1,,2,7.882,7.882,7.87991666666667,7.782,7.882
2023-02-06,2023,Feb,2022-2023,1,,2,7.983,7.983,7.94196875,7.882,7.983
2023-02-07,2023,Feb,2022-2023,1,,2,8.082,7.983,8.02115625,7.983,8.082
2023-02-08,2023,Feb,2022-2023,1,,2,8.182,8.182,8.15595833333333,8.082,8.282
2023-02-09,2023,Feb,2022-2023,1,,2,8.182,8.182,8.18408333333333,8.082,8.282
2023-02-10,2023,Feb,2022-2023,1,,2,8.182,8.182,8.19866666666666,8.082,8.282
2023-02-11,2023,Feb,2022-2023,1,,2,8.282,8.282,8.26845833333333,8.182,8.382
2023-02-12,2023,Feb,2022-2023,1,,2,8.182,8.282,8.29970833333334,8.182,8.382
2023-02-13,2023,Feb,2022-2023,1,,2,8.082,8.17783333333333,8.14970833333333,8.082,8.282
2023-02-14,2023,Feb,2022-2023,1,,2,8.082,8.17370833333333,8.14258333333333,7.983,8.282
2023-02-15,2023,Feb,2022-2023,1,,2,8.082,8.082,8.10491666666666,8.082,8.282
2023-02-16,2023,Feb,2022-2023,1,,2,7.882,7.97879166666667,7.95935416666667,7.782,8.082
2023-02-17,2023,Feb,2022-2023,1,,2,7.882,7.97879166666667,7.95741666666667,7.882,8.082
2023-02-18,2023,Feb,2022-2023,1,,2,7.983,7.983,7.94203125,7.782,7.983
2023-02-19,2023,Feb,2022-2023,1,,2,7.983,7.983,7.9891875,7.983,8.082
2023-02-20,2023,Feb,2022-2023,1,,2,7.983,7.983,7.98691666666667,7.882,8.082
2023-02-21,2023,Feb,2022-2023,1,,2,7.582,7.78616666666667,7.76944791666667,6.978,7.983
2023-02-22,2023,Feb,2022-2023,1,,2,7.079,7.07479166666667,7.09651041666667,6.877,7.56516666666667
2023-02-23,2023,Feb,2022-2023,1,,2,6.573,6.877,6.91116666666667,6.471,7.381
2023-02-24,2023,Feb,2022-2023,1,,2,6.775,6.775,6.7668125,6.471,6.877
2023-02-25,2023,Feb,2022-2023,1,,2,6.674,6.775,6.78892708333334,6.674,6.877
2023-02-26,2023,Feb,2022-2023,1,,2,6.877,6.877,6.83242708333333,6.573,6.978
2023-02-27,2023,Feb,2022-2023,1,,2,6.674,6.775,6.77117708333333,6.573,6.877
2023-02-28,2023,Feb,2022-2023,1,,2,6.674,6.674,6.64875,6.573,6.775
2023-03-01,2023,Mar,2022-2023,1,,2,6.674,6.674,6.70570833333334,6.573,6.978
2023-03-02,2023,Mar,2022-2023,1,,2,6.471,6.573,6.54738541666667,6.471,6.674
2023-03-03,2023,Mar,2022-2023,1,,2,6.775,6.674,6.66225,6.471,6.877
2023-03-04,2023,Mar,2022-2023,1,,2,6.978,6.775,6.77730208333334,6.674,6.978
2023-03-05,2023,Mar,2022-2023,1,,2,6.978,6.775,6.80060416666667,6.674,6.978
2023-03-06,2023,Mar,2022-2023,1,,2,6.775,6.674,6.68242708333334,6.573,6.94416666666667
2023-03-07,2023,Mar,2022-2023,1,,2,6.471,6.471,6.4891875,6.166,6.877
2023-03-08,2023,Mar,2022-2023,1,,2,6.471,6.47525,6.50510416666667,6.37,6.674
2023-03-09,2023,Mar,2022-2023,1,,2,6.674,6.674,6.63803125,6.471,6.877
2023-03-10,2023,Mar,2022-2023,1,,2,6.674,6.674,6.68670833333334,6.573,6.978
2023-03-11,2023,Mar,2022-2023,1,,2,6.471,6.674,6.68871875,6.471,6.775
2023-03-12,2023,Mar,2022-2023,1,,2,6.573,6.573,6.55916666666667,6.471,6.674
2023-03-13,2023,Mar,2022-2023,1,,2,6.573,6.674,6.63397916666667,6.471,6.674
2023-03-14,2023,Mar,2022-2023,1,,2,6.674,6.674,6.67717708333334,6.471,6.877
2023-03-15,2023,Mar,2022-2023,1,,2,6.775,6.674,6.69203125,6.573,6.877
2023-03-16,2023,Mar,2022-2023,1,,2,7.079,6.978,6.95114583333333,6.674,7.28
2023-03-17,2023,Mar,2022-2023,1,,2,7.179,7.179,7.1573125,6.978,7.381
2023-03-18,2023,Mar,2022-2023,1,,2,7.381,7.179,7.21283333333334,7.079,7.381
2023-03-19,2023,Mar,2022-2023,1,,2,7.381,7.28,7.28210416666667,7.179,7.381
2023-03-20,2023,Mar,2022-2023,1,,2,7.381,7.28,7.25066666666667,7.079,7.481
2023-03-21,2023,Mar,2022-2023,1,,2,7.582,7.37258333333333,7.33455208333333,7.179,7.582
2023-03-22,2023,Mar,2022-2023,1,,2,7.582,7.481,7.45616666666667,7.381,7.582
2023-03-23,2023,Mar,2022-2023,1,,2,7.481,7.481,7.46763541666666,7.381,7.582
2023-03-24,2023,Mar,2022-2023,1,,2,7.28,7.381,7.40161458333333,7.28,7.582
2023-03-25,2023,Mar,2022-2023,1,,2,7.582,7.48520833333333,7.5240625,7.28,7.882
2023-03-26,2023,Mar,2022-2023,1,,2,7.682,7.71116666666667,7.71845833333333,7.582,7.882
2023-03-27,2023,Mar,2022-2023,1,,2,7.682,7.732,7.75925,7.582,7.983
2023-03-28,2023,Mar,2022-2023,1,,2,7.782,7.782,7.77908333333333,7.582,7.983
2023-03-29,2023,Mar,2022-2023,1,,2,7.983,7.79033333333333,7.86351041666667,7.582,8.082
2023-03-30,2023,Mar,2022-2023,1,,2,7.782,7.782,7.78826041666667,7.582,7.96616666666667
2023-03-31,2023,Mar,2022-2023,1,,2,7.882,7.832,7.8456875,7.682,7.983
2023-04-01,2023,Apr,2022-2023,1,,2,7.782,7.782,7.79345833333333,7.682,7.882
2023-04-02,2023,Apr,2022-2023,1,,2,7.983,7.882,7.89046875,7.682,8.182
2023-04-03,2023,Apr,2022-2023,1,,2,8.082,7.983,7.95640625,7.682,8.082
2023-04-04,2023,Apr,2022-2023,1,,2,8.082,7.987125,7.99908333333333,7.782,8.282
2023-04-05,2023,Apr,2022-2023,1,,2,8.082,8.077875,8.0428125,7.983,8.082
2023-04-06,2023,Apr,2022-2023,1,,2,8.082,8.082,8.04697916666666,7.983,8.182
2023-04-07,2023,Apr,2022-2023,1,,2,8.082,8.082,8.11325,8.082,8.182
2023-04-08,2023,Apr,2022-2023,1,,2,8.182,8.082,8.11222916666666,7.983,8.182
2023-04-09,2023,Apr,2022-2023,1,,2,8.082,8.082,8.09970833333333,8.082,8.182
2023-04-10,2023,Apr,2022-2023,1,,2,8.082,8.11116666666667,8.15075,8.082,8.282
2023-04-11,2023,Apr,2022-2023,1,,2,8.082,8.08616666666667,8.14033333333333,8.082,8.282
2023-04-12,2023,Apr,2022-2023,1,,2,8.182,8.182,8.22247916666666,8.082,8.481
2023-04-13,2023,Apr,2022-2023,1,,2,8.282,8.282,8.27672916666666,8.182,8.481
2023-04-14,2023,Apr,2022-2023,1,,2,8.282,8.282,8.28397916666666,8.182,8.481
2023-04-15,2023,Apr,2022-2023,1,,2,8.282,8.282,8.30283333333333,8.182,8.382
2023-04-16,2023,Apr,2022-2023,1,,2,8.282,8.282,8.304875,8.282,8.481
2023-04-17,2023,Apr,2022-2023,1,,2,8.282,8.282,8.27783333333334,8.182,8.282
2023-04-18,2023,Apr,2022-2023,1,,2,8.382,8.32783333333333,8.34125,8.282,8.481
2023-04-19,2023,Apr,2022-2023,1,,2,8.382,8.382,8.36722916666667,8.282,8.581
2023-04-20,2023,Apr,2022-2023,1,,2,8.382,8.382,8.35491666666667,8.282,8.382
2023-04-21,2023,Apr,2022-2023,1,,2,8.481,8.481,8.42834375,8.282,8.581
2023-04-22,2023,Apr,2022-2023,1,,2,8.481,8.481,8.45422916666666,8.382,8.581
2023-04-23,2023,Apr,2022-2023,1,,2,8.481,8.481,8.48314583333333,8.382,8.581
2023-04-24,2023,Apr,2022-2023,1,,2,8.581,8.581,8.594,8.481,8.779
2023-04-25,2023,Apr,2022-2023,1,,2,8.68,8.68,8.68515625,8.581,8.779
2023-04-26,2023,Apr,2022-2023,1,,2,8.879,8.78316666666667,8.83721875,8.68,9.077
2023-04-27,2023,Apr,2022-2023,1,,2,8.879,8.879,8.97547916666667,8.779,9.373
2023-04-28,2023,Apr,2022-2023,1,,2,9.077,9.11825,9.13247916666667,8.879,9.768
2023-04-29,2023,Apr,2022-2023,1,,2,9.472,9.23370833333333,9.27667708333333,8.978,9.571
2023-04-30,2023,Apr,2022-2023,1,,2,9.373,9.467875,9.46071875,9.275,9.768
2023-05-01,2023,May,2022-2023,1,,2,9.571,9.472,9.44116666666667,9.176,9.866
2023-05-02,2023,May,2022-2023,1,,2,9.373,9.29533333333333,9.289,9.077,9.669
2023-05-03,2023,May,2022-2023,1,,2,9.768,9.5215,9.49851041666667,9.077,10.063
2023-05-04,2023,May,2022-2023,1,,2,9.176,9.36483333333333,9.33829166666666,9.077,9.7515
